#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T14:59+0000 #
#####################################################################
#
# Algorithm = ff_linpro_c, CamHerdRatio = 1.0, NumberOfHerds = 4.0, Seed = 10.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.004 0.0 0.0 0.0 1.4142 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1e+01 0.0 0.0 375.0 2617.9683 NaN NaN 5.04 77.6 20.3 20.6 0.00 0.00 0.00 0.00
2e+01 0.0 0.0 400.0 2511.0873 NaN NaN 5.16 81.2 20.8 21.1 0.00 0.00 0.00 0.00
3e+01 0.0 0.0 400.0 2481.5608 NaN NaN 5.35 87.4 21.6 21.9 0.00 0.00 0.00 0.00
4e+01 0.0 0.0 400.0 2550.9016 NaN NaN 6.27 103 22.8 23.4 0.00 0.00 0.00 0.00
5e+01 0.0 0.0 400.0 2635.2363 NaN NaN 9.64 128 24.5 25.5 0.00 0.00 0.00 0.00
6e+01 0.0 0.0 400.0 2682.5765 NaN NaN 11.0 139 25.9 27.9 0.00 0.00 0.00 0.00
7e+01 0.0 0.0 400.0 2696.8109 NaN NaN 11.6 141 26.2 28.3 0.00 0.00 0.00 0.00
8e+01 0.0 0.0 400.0 2690.4656 NaN NaN 10.9 132 25.0 26.3 0.00 0.00 0.00 0.00
9e+01 0.0 0.0 400.0 2645.0999 NaN NaN 9.94 119 23.1 23.9 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 400.0 2629.4868 NaN NaN 5.57 87.4 21.3 21.8 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 400.0 2612.5285 NaN NaN 1.41 26.6 0.00 20.4 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 400.0 2586.3562 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 400.0 2551.7521 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 400.0 2591.5436 NaN NaN 0.937 18.1 0.00 20.3 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 400.0 2603.4739 NaN NaN 2.53 45.6 20.2 20.8 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 400.0 2575.1588 NaN NaN 8.46 103 20.7 21.3 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 400.0 2553.4128 NaN NaN 9.50 115 22.3 22.7 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 400.0 2569.0146 NaN NaN 10.5 122 23.0 23.3 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 400.0 2540.5141 NaN NaN 11.1 130 23.7 24.0 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 400.0 2579.593 NaN NaN 11.7 144 24.7 25.3 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 400.0 2578.9306 NaN NaN 14.4 145 26.2 28.6 0.00 0.00 0.00 0.00
2e+02 0.0 0.0543 400.0 2560.4646 NaN NaN 18.2 129 30.6 36.8 0.0166 0.00485 0.0364 0.0246
2e+02 0.0 0.1318 380.5154 2584.7438 NaN NaN 15.6 199 33.2 43.8 0.0215 0.00375 0.0872 0.0569
2e+02 0.0 0.1473 374.9807 2550.717 NaN NaN 14.3 227 34.1 46.3 0.0194 0.00243 0.0982 0.0638
3e+02 0.0 0.155 368.8552 2575.2735 NaN NaN 14.3 224 34.5 43.2 0.0428 0.00973 0.108 0.0660
3e+02 0.0 0.1628 373.0762 2554.7146 NaN NaN 14.4 223 34.7 41.3 0.0561 0.0159 0.110 0.0655
3e+02 0.0 0.2016 397.6512 2647.8182 NaN NaN 14.8 234 36.1 39.2 0.0792 0.0252 0.118 0.0637
3e+02 0.0 0.2016 366.6421 2529.4273 NaN NaN 14.8 232 35.8 37.4 0.0818 0.0268 0.125 0.0712
3e+02 0.0 0.2326 386.7818 2623.901 NaN NaN 14.9 233 35.3 37.1 0.0880 0.0261 0.125 0.0754
3e+02 0.0 0.2403 365.3046 2601.7459 NaN NaN 15.0 241 36.6 38.5 0.0778 0.0214 0.112 0.0766
3e+02 0.0 0.2481 323.1766 2623.2017 NaN NaN 15.0 243 36.7 38.0 0.0821 0.0224 0.119 0.0801
3e+02 0.155 0.2481 343.8466 2594.612 NaN NaN 15.4 259 37.7 39.2 0.129 0.0540 0.131 0.0871
3e+02 0.1783 0.2481 306.0982 2655.4063 NaN NaN 15.6 270 38.9 40.4 0.142 0.0654 0.116 0.0916
3e+02 0.1783 0.2481 283.1266 2532.753 NaN NaN 15.6 273 39.2 41.1 0.136 0.0597 0.116 0.0954
4e+02 0.1705 0.2481 263.6282 2606.8815 NaN NaN 15.4 270 39.0 41.1 0.120 0.0460 0.124 0.0895
