#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T14:21+0000 #
#####################################################################
#
# Algorithm = bc_re_c, CamHerdRatio = 1.0, NumberOfHerds = 8.0, Seed = 3.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.002 0.0 0.0 0.0 1.0 NaN NaN 21.3 0.00 21.3 21.3 0.00 0.00 0.00 0.00
1e+01 0.0 0.0 745.0 2562.0072 NaN NaN 23.7 10.7 29.2 29.9 0.00 0.00 0.00 0.00
2e+01 0.0 0.0 800.0 2541.4931 NaN NaN 24.3 14.3 31.0 32.5 0.00 0.00 0.00 0.00
3e+01 0.0 0.1278 784.319 2574.2922 NaN NaN 25.1 27.4 35.9 39.2 0.0510 0.0179 0.101 0.0713
4e+01 0.0 0.1278 796.3167 2634.4009 NaN NaN 25.2 31.4 37.0 39.3 0.0506 0.0176 0.103 0.0737
5e+01 0.1278 0.1278 788.9054 2806.6007 NaN NaN 25.6 42.2 39.5 41.0 0.0746 0.0383 0.104 0.0763
6e+01 0.1278 0.1278 741.2488 2711.3037 NaN NaN 24.2 110 41.8 43.6 0.0669 0.0314 0.107 0.0807
7e+01 0.1278 0.1278 722.7728 2746.3098 NaN NaN 21.5 198 42.1 45.4 0.0823 0.0478 0.110 0.0844
8e+01 0.1278 0.218 700.8236 2744.8579 NaN NaN 21.9 208 42.8 43.6 0.159 0.114 0.00299 0.221
9e+01 0.1579 0.2256 605.9764 2764.7772 NaN NaN 22.2 216 43.5 44.5 0.168 0.116 0.00868 0.183
1e+02 0.1504 0.218 574.2866 2619.2285 NaN NaN 22.7 233 45.2 47.6 0.156 0.109 0.0210 0.170
1e+02 0.2556 0.2556 476.25 2722.7256 NaN NaN 22.8 232 44.4 45.3 0.186 0.121 -0.0178 0.215
1e+02 0.2556 0.2556 446.132 2645.6857 NaN NaN 22.8 260 44.3 45.7 0.189 0.122 0.188 0.111
1e+02 0.2556 0.2556 382.1782 2704.8983 NaN NaN 21.1 279 44.0 45.2 0.230 0.157 0.189 0.112
1e+02 0.2556 0.2556 310.8751 2722.039 NaN NaN 22.1 250 43.7 45.0 0.231 0.159 0.188 0.112
2e+02 0.2556 0.2556 265.0669 2692.3925 NaN NaN 22.9 231 43.6 45.4 0.229 0.156 0.184 0.110
2e+02 0.2556 0.2556 240.585 2715.8713 NaN NaN 22.9 229 43.4 44.7 0.226 0.154 0.188 0.112
2e+02 0.2481 0.2556 284.2197 2750.3065 NaN NaN 23.0 230 43.6 45.1 0.220 0.148 0.189 0.112
2e+02 0.2406 0.2556 322.7485 2680.3608 NaN NaN 23.1 231 43.5 45.4 0.214 0.143 0.191 0.115
2e+02 0.2481 0.2556 355.7797 2745.3413 NaN NaN 23.2 230 43.3 43.8 0.207 0.132 0.192 0.116
2e+02 0.2406 0.2556 307.4783 2696.238 NaN NaN 23.3 232 43.4 45.1 0.200 0.130 0.197 0.119
2e+02 0.2481 0.2556 299.3475 2744.8559 NaN NaN 23.4 232 43.2 44.7 0.198 0.129 0.192 0.114
2e+02 0.2406 0.2556 272.2731 2627.7494 NaN NaN 23.4 231 43.2 44.4 0.195 0.126 0.194 0.116
2e+02 0.2331 0.2556 328.8412 2690.2126 NaN NaN 23.5 234 43.4 45.3 0.189 0.122 0.188 0.112
2e+02 0.2331 0.2556 317.4647 2691.8646 NaN NaN 23.9 225 43.4 44.7 0.184 0.120 0.189 0.112
3e+02 0.2331 0.2556 329.034 2711.3826 NaN NaN 24.4 213 43.4 45.7 0.179 0.117 0.192 0.116
3e+02 0.2406 0.2556 274.3944 2639.5723 NaN NaN 24.9 199 43.4 44.8 0.175 0.115 0.189 0.113
3e+02 0.2406 0.2556 333.2359 2637.001 NaN NaN 25.1 194 43.4 44.8 0.169 0.112 0.194 0.117
3e+02 0.2481 0.2556 330.1814 2769.3609 NaN NaN 25.6 180 43.4 44.7 0.167 0.110 0.187 0.109
3e+02 0.2256 0.2556 299.5722 2791.1737 NaN NaN 26.0 166 43.4 45.5 0.166 0.113 0.188 0.109
3e+02 0.2406 0.2556 291.899 2674.8724 NaN NaN 26.2 160 43.4 45.6 0.163 0.112 0.191 0.115
3e+02 0.2331 0.2556 306.7882 2775.0308 NaN NaN 26.2 160 43.4 44.8 0.162 0.112 0.184 0.108
3e+02 0.2406 0.2556 347.2524 2701.8965 NaN NaN 26.2 158 43.4 44.5 0.163 0.111 0.187 0.111
3e+02 0.2331 0.2556 335.1858 2751.675 NaN NaN 26.2 157 43.4 45.2 0.161 0.112 0.192 0.116
3e+02 0.2256 0.2556 276.1677 2701.5138 NaN NaN 26.2 156 43.4 45.2 0.159 0.111 0.187 0.115
4e+02 0.2256 0.2481 325.3069 2704.4603 NaN NaN 26.2 156 43.4 45.3 0.157 0.111 0.185 0.109
4e+02 0.2406 0.2556 326.8848 2657.3794 NaN NaN 26.1 153 43.3 45.5 0.160 0.112 0.182 0.111
4e+02 0.2406 0.2481 290.8201 2660.8792 NaN NaN 26.2 154 43.3 46.1 0.158 0.111 0.184 0.111
4e+02 0.2331 0.2406 298.184 2606.203 NaN NaN 26.2 155 43.4 47.2 0.156 0.111 0.185 0.111
4e+02 0.2331 0.2481 317.3425 2636.5816 NaN NaN 26.1 153 43.5 45.7 0.154 0.111 0.185 0.112
4e+02 0.2331 0.2406 325.9379 2730.2485 NaN NaN 26.2 154 43.6 46.4 0.155 0.111 0.180 0.108
4e+02 0.2331 0.2481 290.5393 2630.39 NaN NaN 26.1 151 43.5 45.2 0.156 0.111 0.187 0.116
4e+02 0.2331 0.2481 297.0829 2707.5666 NaN NaN 26.1 150 43.2 45.1 0.160 0.112 0.188 0.115
4e+02 0.2406 0.2556 322.2765 2646.8818 NaN NaN 26.1 150 43.4 45.0 0.164 0.113 0.191 0.117
4e+02 0.2481 0.2556 233.8595 2634.2643 NaN NaN 26.0 149 43.3 45.0 0.166 0.113 0.195 0.118
5e+02 0.2481 0.2556 317.5805 2693.2314 NaN NaN 26.0 148 43.4 45.2 0.166 0.112 0.205 0.129
5e+02 0.2481 0.2556 312.6384 2660.0453 NaN NaN 26.0 147 43.2 44.3 0.165 0.113 0.196 0.119
5e+02 0.2481 0.2556 281.1904 2658.7086 NaN NaN 26.0 148 43.2 44.4 0.163 0.112 0.195 0.118
5e+02 0.2331 0.2556 288.0171 2760.7229 NaN NaN 26.0 149 43.2 45.1 0.162 0.112 0.191 0.115
5e+02 0.2331 0.2556 261.65 2692.2743 NaN NaN 26.1 151 43.3 45.9 0.157 0.111 0.184 0.110
5e+02 0.2331 0.2481 331.426 2706.1743 NaN NaN 26.1 152 43.5 45.2 0.160 0.112 0.182 0.107
5e+02 0.2331 0.2556 298.3249 2751.0162 NaN NaN 26.1 153 43.4 46.9 0.162 0.112 0.183 0.106
5e+02 0.2406 0.2556 332.3867 2681.4005 NaN NaN 26.1 153 43.4 47.3 0.166 0.112 0.180 0.102
5e+02 0.2406 0.2556 347.0667 2650.0071 NaN NaN 26.2 154 43.4 48.2 0.161 0.109 0.183 0.106
5e+02 0.2256 0.2556 294.0048 2644.5803 NaN NaN 26.2 153 43.4 46.5 0.159 0.109 0.181 0.104
6e+02 0.218 0.2481 308.7852 2768.7309 NaN NaN 26.2 152 43.3 44.7 0.158 0.109 0.175 0.102
6e+02 0.2256 0.2556 229.3598 2654.6147 NaN NaN 26.2 152 43.3 45.8 0.159 0.110 0.184 0.108
6e+02 0.2331 0.2481 238.1327 2809.164 NaN NaN 26.3 153 43.3 45.4 0.156 0.109 0.185 0.113
6e+02 0.2406 0.2481 301.6604 2711.9777 NaN NaN 26.4 153 43.2 46.3 0.157 0.111 0.184 0.111
6e+02 0.2331 0.2481 293.8841 2723.828 NaN NaN 26.5 154 43.4 45.7 0.154 0.111 0.186 0.112
6e+02 0.2331 0.2406 267.5808 2679.7069 NaN NaN 26.7 155 43.3 45.6 0.154 0.111 0.180 0.110
6e+02 0.2331 0.2406 296.9936 2783.6969 NaN NaN 26.8 156 43.4 45.4 0.154 0.111 0.183 0.113
6e+02 0.2406 0.2481 354.5532 2653.7275 NaN NaN 26.6 167 43.3 44.6 0.158 0.111 0.188 0.111
6e+02 0.2406 0.2556 256.5032 2710.4755 NaN NaN 26.3 182 43.2 44.5 0.158 0.110 0.194 0.118
6e+02 0.2331 0.2406 260.8199 2670.5496 NaN NaN 26.3 196 43.3 45.0 0.158 0.111 0.185 0.113
7e+02 0.2331 0.2406 313.1809 2716.628 NaN NaN 25.7 229 43.4 46.2 0.158 0.112 0.182 0.113
7e+02 0.2406 0.2556 314.6526 2804.1581 NaN NaN 25.4 245 43.2 44.7 0.159 0.111 0.187 0.110
7e+02 0.2331 0.2556 334.8277 2787.5439 NaN NaN 25.8 251 43.4 47.4 0.159 0.109 0.189 0.113
7e+02 0.2331 0.3008 296.0176 2765.8307 NaN NaN 26.1 256 43.2 45.7 0.180 0.112 0.0973 0.235
7e+02 0.2256 0.3835 327.6808 2770.6007 NaN NaN 26.3 260 43.2 45.7 0.206 0.111 0.0385 0.308
7e+02 0.2256 0.3609 290.0612 2812.1329 NaN NaN 26.6 267 43.5 47.7 0.201 0.112 0.0378 0.274
7e+02 0.2932 0.391 274.7389 2681.1057 NaN NaN 26.7 269 43.7 47.7 0.218 0.115 -0.00913 0.345
7e+02 0.3083 0.3534 254.546 2686.2654 NaN NaN 26.8 269 43.8 47.0 0.213 0.115 0.0237 0.304
7e+02 0.2556 0.3459 310.8947 2727.4038 NaN NaN 27.4 246 43.3 46.8 0.207 0.114 0.0352 0.303
7e+02 0.2331 0.2932 339.5169 2713.7114 NaN NaN 28.5 201 43.6 46.5 0.190 0.114 0.102 0.227
8e+02 0.2406 0.2857 284.5739 2669.8915 NaN NaN 28.8 188 43.3 46.6 0.179 0.113 0.129 0.168
8e+02 0.3158 0.3459 331.7856 2705.2737 NaN NaN 29.1 180 43.7 47.5 0.218 0.118 0.0778 0.245
8e+02 0.3684 0.3835 356.3341 2793.613 NaN NaN 29.1 182 43.6 47.6 0.229 0.116 0.0834 0.205
8e+02 0.3684 0.3835 378.4596 2706.2149 NaN NaN 29.0 182 43.5 44.7 0.231 0.113 0.275 0.131
