#####################################################################
# Alchemist log file - simulation started at: 2024-04-12T13:57+0000 #
#####################################################################
#
# Algorithm = bc_re_c, CamHerdRatio = 0.5, NumberOfHerds = 2.0, Seed = 1.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceived[mean] NoisePerceived[variance] BodyCoverage[mean] BodyCoverage[variance] CentroidQuality[mean] CentroidQuality[variance] 
0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN
0.004885589795766698 0.0 0.0 0.0 4.0 0.0 0.0 0.0 0.0 0.0 0.0
5.004885589795767 0.0 0.0 40.0 1184.9608 0.0 0.0 0.0 0.0 0.0 0.0
10.004885589795766 0.0 0.0 50.0 1295.6465 0.0 0.0 0.0 0.0 0.0 0.0
15.004885589795766 0.0 0.0 50.0 1282.73 0.0 0.0 0.0 0.0 0.0 0.0
20.004885589795766 0.0 0.0 50.0 1200.9905 7.721875288517198 98.43171680268128 0.0 0.0 0.0 0.0
25.004885589795766 0.0 0.0 50.0 1212.8571 10.924544943706627 116.35455779132535 0.0 0.0 0.0 0.0
30.004885589795766 0.0 0.0 50.0 1200.3289 11.665606487615937 132.68191782985716 0.0 0.0 0.0 0.0
35.00488558979576 0.0 0.0 50.0 1181.2507 12.543835083945151 153.42715155828824 0.0 0.0 0.0 0.0
40.00488558979576 0.0 0.0 50.0 1149.2992 13.568593994525934 179.5360382482399 0.0 0.0 0.0 0.0
45.00488558979576 0.0 0.0 50.0 1157.1704 14.807148769120525 213.84403328637853 0.0 0.0 0.0 0.0
50.00488558979576 0.0 0.3017 50.0 1129.8049 16.310037459530303 259.8371539045798 0.08902040180506701 0.03077756515329715 -0.120715204774864 0.07646050349684826
55.00488558979576 0.0 0.4741 21.1495 1145.61 17.520757608574538 300.55173465314056 0.194577492436887 0.04091724137352667 0.2972020552375626 0.11448593919514549
60.00488558979576 0.0 0.4655 7.1834 1109.7508 17.597333087823245 303.6535242080654 0.1852907653843352 0.03894079820385833 0.29291335501047305 0.11318688750112309
65.00488558979576 0.0 0.4397 5.3887 1121.0247 17.62445592255166 305.01724386451303 0.171754313348256 0.03729746339421443 0.28572801307782647 0.11662237060349102
70.00488558979576 0.0 0.431 1.9679 1165.1876 17.53144098331537 302.1027239946606 0.15730378480055476 0.03502076094810642 0.2771320328728262 0.11557152436914161
75.00488558979576 0.0 0.3879 10.0406 1155.4781 17.320054073356594 295.37932379021913 0.1382020158826526 0.031879216843384635 0.2588605098154193 0.11529584839228492
80.00488558979576 0.0 0.3966 8.0504 1191.8607 17.375581786605714 297.7832738924594 0.13469859882499013 0.028890311878097125 0.2637465320433865 0.11617655593217983
85.00488558979576 0.0 0.3793 5.3284 1168.9236 17.279998247574255 295.0807077014482 0.12205996871617622 0.02640485312700595 0.25289810153810005 0.11715969072618411
90.00488558979576 0.0 0.3621 2.8503 1171.801 17.178774267374955 291.78285614253025 0.11077668737465929 0.023561723688037762 0.24247169853840192 0.1155207021247331
95.00488558979576 0.0 0.3276 2.9612 1200.3538 16.9791123184498 285.199467409838 0.09746887006096865 0.021086435249608612 0.2230691648411488 0.1110605896426185
100.00488558979576 0.0 0.3276 6.2183 1112.0546 16.97926044805104 285.5046181095752 0.09242835800653697 0.01896964756322225 0.22345901100592563 0.11193638097669668
105.00488558979576 0.0 0.3103 3.2401 1187.2626 16.816215580869745 280.27396665588304 0.08372971039881363 0.016707259136740808 0.21534947059319695 0.11078854006649987
110.00488558979576 0.0 0.3103 6.7035 1180.7208 16.802869974200913 280.0908055265598 0.08107782436526663 0.014940499771063799 0.21719899902136144 0.10900220517970335
115.00488558979576 0.0 0.3276 12.3931 1144.6905 17.076976992922514 289.9434899657221 0.08070764650633291 0.013694005383209907 0.22786084781751453 0.11196223651849357
120.00488558979576 0.0 0.319 3.5277 1178.6117 16.88956695015947 283.8135482603365 0.07393120998655847 0.012374742454194718 0.21539311139291795 0.10794841303296752
125.00488558979576 0.0 0.3017 7.1986 1213.4441 16.900492528343975 284.8084290374473 0.07213291478732713 0.011798581652348582 0.20905992553980732 0.10424196306662983
130.00488558979578 0.0 0.2759 3.6615 1216.0044 16.75263939077798 280.0806173970443 0.06270766335820846 0.010323361765257532 0.19615062168428127 0.10581435151020309
135.00488558979578 0.0 0.2759 7.4271 1194.9084 16.750399886072156 280.70439537471293 0.06342890401586507 0.010116036232750075 0.19862209940531916 0.10498715088331925
