#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T16:04+0000 #
#####################################################################
#
# Algorithm = bc_re_c, CamHerdRatio = 1.0, NumberOfHerds = 8.0, Seed = 20.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.003 0.0 0.0 0.0 1.0 NaN NaN 40.2 0.00 40.2 40.2 0.00 0.00 0.00 0.00
1e+01 0.1221 0.1221 625.7508 2463.1169 NaN NaN 27.2 56.0 43.9 47.1 0.0905 0.0603 0.102 0.0768
2e+01 0.1221 0.1221 697.3621 2538.3706 NaN NaN 27.7 75.7 48.5 50.1 0.117 0.0997 0.101 0.0758
3e+01 0.1221 0.1221 612.2007 2657.3643 NaN NaN 27.4 63.7 46.0 48.2 0.121 0.106 0.102 0.0763
4e+01 0.1221 0.1221 579.8669 2613.6907 NaN NaN 27.3 60.2 45.1 49.2 0.120 0.104 0.102 0.0770
5e+01 0.1221 0.1221 486.731 2786.0984 NaN NaN 27.3 59.5 45.1 49.3 0.120 0.104 0.104 0.0812
6e+01 0.1221 0.1221 398.4158 2726.2847 NaN NaN 27.2 55.3 44.7 46.3 0.122 0.108 0.102 0.0774
7e+01 0.1221 0.1221 370.1992 2658.3139 NaN NaN 27.2 55.3 44.8 46.3 0.122 0.108 0.102 0.0761
8e+01 0.1221 0.1221 435.6433 2704.7456 NaN NaN 27.2 55.9 44.7 47.3 0.120 0.105 0.102 0.0768
9e+01 0.1221 0.1221 382.5228 2657.4429 NaN NaN 27.1 53.4 44.5 45.7 0.122 0.108 0.101 0.0758
1e+02 0.1221 0.1221 422.9973 2715.8776 NaN NaN 27.1 53.8 44.7 46.2 0.122 0.108 0.102 0.0772
1e+02 0.1221 0.1221 403.9737 2685.4402 NaN NaN 27.1 53.3 44.5 46.0 0.122 0.108 0.100 0.0744
1e+02 0.1221 0.1221 377.5874 2593.8061 NaN NaN 27.0 51.8 44.4 45.5 0.122 0.108 0.0985 0.0727
1e+02 0.1221 0.1221 370.0325 2633.7646 NaN NaN 27.0 52.4 44.5 46.3 0.122 0.108 0.0964 0.0700
