#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T15:34+0000 #
#####################################################################
#
# Algorithm = bc_re_c, CamHerdRatio = 3.0, NumberOfHerds = 8.0, Seed = 15.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.009 0.0 0.0 0.0 2.5 NaN NaN 28.4 0.00 28.4 28.4 0.00 0.00 0.00 0.00
1e+01 0.0 0.0 2250.0 2484.1211 NaN NaN 29.9 4.61 33.3 34.2 0.00 0.00 0.00 0.00
2e+01 0.0 0.0074 2400.0 2664.61 NaN NaN 30.5 6.90 35.3 36.6 0.00 0.00 0.00 0.00
3e+01 0.125 0.125 2391.2991 2715.429 NaN NaN 30.8 17.9 39.9 44.7 0.0606 0.0275 0.102 0.0747
4e+01 0.125 0.125 2368.6368 2715.492 NaN NaN 30.7 25.7 42.3 46.4 0.0886 0.0563 0.103 0.0758
5e+01 0.125 0.125 2247.413 2785.6401 NaN NaN 31.0 47.6 46.4 51.9 0.117 0.0976 0.107 0.0817
6e+01 0.125 0.125 2215.7197 2774.5254 NaN NaN 30.5 43.9 47.3 49.1 0.125 0.110 0.102 0.0752
7e+01 0.125 0.125 2166.2162 2748.6812 NaN NaN 30.4 47.5 47.5 50.0 0.125 0.110 0.105 0.0785
8e+01 0.125 0.125 1993.315 2615.7667 NaN NaN 30.6 57.2 49.5 50.9 0.125 0.110 0.102 0.0749
9e+01 0.125 0.125 1734.6992 2676.5049 NaN NaN 30.6 56.9 49.6 50.5 0.125 0.110 0.108 0.0836
1e+02 0.125 0.125 1496.7126 2742.2677 NaN NaN 30.6 56.2 49.2 51.3 0.125 0.110 0.0979 0.0701
1e+02 0.125 0.125 1411.8886 2806.0972 NaN NaN 30.6 55.3 49.2 51.1 0.125 0.110 0.104 0.0787
1e+02 0.125 0.125 1453.0376 2743.6748 NaN NaN 30.7 55.1 49.3 50.8 0.125 0.110 0.108 0.0826
1e+02 0.125 0.125 1493.2857 2856.2832 NaN NaN 30.8 55.4 49.3 51.4 0.125 0.110 0.101 0.0739
1e+02 0.125 0.125 1330.4552 2856.1484 NaN NaN 30.8 55.1 49.2 51.5 0.125 0.110 0.0990 0.0719
2e+02 0.125 0.125 1473.0145 2738.3164 NaN NaN 30.9 54.7 49.3 51.4 0.125 0.110 0.103 0.0764
2e+02 0.125 0.125 1283.9892 2767.3701 NaN NaN 31.0 54.5 49.5 50.6 0.125 0.110 0.107 0.0821
2e+02 0.125 0.125 1434.7471 2817.501 NaN NaN 31.0 54.0 49.5 50.5 0.125 0.110 0.102 0.0753
2e+02 0.125 0.125 1305.2533 2776.247 NaN NaN 31.1 54.3 49.4 50.7 0.125 0.110 0.0984 0.0711
2e+02 0.125 0.125 1465.0099 2790.1673 NaN NaN 31.1 54.0 49.4 50.8 0.125 0.110 0.0997 0.0739
2e+02 0.125 0.125 1513.7042 2781.9583 NaN NaN 31.2 53.6 49.4 50.7 0.125 0.110 0.0987 0.0716
2e+02 0.125 0.125 1471.1553 2687.573 NaN NaN 31.2 54.2 49.4 50.8 0.125 0.110 0.103 0.0770
2e+02 0.125 0.125 1481.5247 2745.9714 NaN NaN 31.3 54.3 49.6 50.5 0.125 0.110 0.105 0.0793
2e+02 0.125 0.125 1540.811 2804.9045 NaN NaN 31.3 53.6 49.3 50.5 0.125 0.110 0.106 0.0809
2e+02 0.125 0.125 1554.7673 2811.1953 NaN NaN 31.4 54.1 49.5 50.4 0.125 0.110 0.108 0.0843
3e+02 0.125 0.125 1577.2421 2714.9236 NaN NaN 31.4 53.2 49.1 50.3 0.125 0.110 0.105 0.0789
3e+02 0.125 0.125 1476.5636 2785.831 NaN NaN 31.5 53.9 49.3 50.1 0.125 0.110 0.106 0.0804
3e+02 0.125 0.125 1497.3978 2777.1959 NaN NaN 31.6 54.8 49.6 50.2 0.125 0.110 0.106 0.0814
3e+02 0.125 0.125 1481.229 2703.4933 NaN NaN 31.7 56.9 49.8 50.8 0.125 0.110 0.103 0.0773
3e+02 0.125 0.125 1566.5699 2817.0971 NaN NaN 31.8 57.2 49.7 50.9 0.125 0.110 0.0991 0.0718
3e+02 0.125 0.125 1459.1178 2747.998 NaN NaN 31.8 58.7 49.8 51.4 0.124 0.108 0.101 0.0753
3e+02 0.125 0.125 1295.5461 2782.8706 NaN NaN 31.8 59.1 49.7 51.8 0.125 0.110 0.0966 0.0696
3e+02 0.125 0.125 1458.4369 2774.0369 NaN NaN 31.9 60.1 49.6 52.3 0.125 0.110 0.100 0.0750
3e+02 0.125 0.125 1428.2397 2783.4121 NaN NaN 31.9 59.7 49.5 52.5 0.125 0.110 0.0996 0.0740
3e+02 0.125 0.125 1615.9654 2817.7274 NaN NaN 31.9 60.9 49.8 51.9 0.124 0.108 0.103 0.0787
4e+02 0.125 0.125 1362.5617 2767.9429 NaN NaN 31.9 61.2 49.7 51.9 0.125 0.110 0.102 0.0765
4e+02 0.125 0.125 1380.0902 2898.3313 NaN NaN 31.9 61.3 49.5 51.7 0.125 0.110 0.0977 0.0708
4e+02 0.125 0.125 1346.8763 2865.333 NaN NaN 31.9 61.4 49.4 51.6 0.125 0.110 0.104 0.0805
4e+02 0.125 0.125 1234.2101 2710.4491 NaN NaN 31.8 62.0 49.4 51.7 0.125 0.110 0.103 0.0777
4e+02 0.125 0.125 1461.4209 2728.1794 NaN NaN 31.8 62.0 49.2 51.4 0.125 0.110 0.104 0.0802
4e+02 0.125 0.125 1471.0974 2776.9732 NaN NaN 31.8 64.0 49.5 51.1 0.125 0.110 0.107 0.0823
4e+02 0.125 0.125 1227.6151 2756.9442 NaN NaN 31.8 64.2 49.2 50.8 0.125 0.110 0.105 0.0799
4e+02 0.125 0.125 1228.4457 2785.1578 NaN NaN 31.8 67.3 49.4 50.9 0.125 0.110 0.104 0.0789
4e+02 0.125 0.125 1529.6345 2866.0215 NaN NaN 31.9 72.2 49.7 52.4 0.125 0.110 0.107 0.0824
4e+02 0.1397 0.1471 1581.3568 2711.659 NaN NaN 31.9 74.9 49.6 51.8 0.132 0.112 0.0855 0.106
