#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T15:46+0000 #
#####################################################################
#
# Algorithm = bc_re_c, CamHerdRatio = 2.0, NumberOfHerds = 4.0, Seed = 17.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.003 0.0 0.0 0.0 1.4142 NaN NaN 23.0 0.00 23.0 23.0 0.00 0.00 0.00 0.00
1e+01 0.0 0.0 740.0 2780.5065 NaN NaN 23.8 11.1 29.5 30.3 0.00 0.00 0.00 0.00
2e+01 0.0 0.0075 800.0 2589.5731 NaN NaN 24.5 19.0 32.2 33.7 0.00 0.00 0.00 0.00
3e+01 0.0 0.2164 781.9181 2530.3104 NaN NaN 26.4 66.0 40.6 47.3 0.0525 0.0110 0.137 0.0735
4e+01 0.1493 0.2463 800.0 2506.2279 NaN NaN 25.9 53.6 39.1 40.0 0.103 0.0330 0.175 0.0993
5e+01 0.2463 0.2463 753.0203 2687.6657 NaN NaN 26.9 86.6 42.9 48.1 0.142 0.0634 0.183 0.111
6e+01 0.2463 0.2463 750.0152 2719.7228 NaN NaN 22.3 245 44.9 48.1 0.162 0.0857 0.195 0.119
7e+01 0.2463 0.2463 694.2665 2706.7716 NaN NaN 22.6 254 45.3 48.3 0.241 0.180 0.186 0.111
8e+01 0.2463 0.2463 537.0184 2724.2591 NaN NaN 22.9 268 46.1 49.7 0.242 0.180 0.188 0.117
9e+01 0.2463 0.2463 494.8541 2802.1922 NaN NaN 22.6 252 45.0 46.6 0.242 0.181 0.175 0.102
1e+02 0.2463 0.2463 439.6786 2718.3975 NaN NaN 22.6 253 45.2 47.2 0.245 0.185 0.172 0.101
1e+02 0.2463 0.2463 374.0953 2687.5765 NaN NaN 22.6 256 45.3 48.0 0.244 0.184 0.170 0.101
1e+02 0.2463 0.2463 387.0998 2691.7184 NaN NaN 22.5 255 45.3 48.3 0.243 0.182 0.167 0.0978
1e+02 0.2463 0.2463 365.5814 2748.1981 NaN NaN 22.5 254 45.3 46.7 0.244 0.184 0.159 0.0908
1e+02 0.2463 0.2463 474.0899 2826.1367 NaN NaN 22.5 257 45.4 48.6 0.240 0.179 0.152 0.0854
2e+02 0.2463 0.2463 463.5885 2765.3617 NaN NaN 22.4 257 45.5 47.9 0.241 0.180 0.152 0.0861
2e+02 0.2463 0.2463 530.6651 2693.8667 NaN NaN 23.0 221 44.1 46.1 0.244 0.183 0.206 0.134
2e+02 0.2463 0.2463 556.0571 2771.6264 NaN NaN 24.8 172 44.5 45.2 0.240 0.178 0.198 0.125
2e+02 0.2463 0.2463 627.3379 2789.8111 NaN NaN 27.1 105 45.1 47.1 0.235 0.171 0.156 0.0882
2e+02 0.2463 0.2463 634.2992 2828.5198 NaN NaN 26.9 98.4 44.3 45.5 0.235 0.171 0.200 0.127
2e+02 0.2463 0.2463 572.3182 2787.5785 NaN NaN 27.0 105 45.0 46.0 0.236 0.172 0.187 0.114
2e+02 0.2463 0.2463 538.5005 2647.5044 NaN NaN 26.5 98.7 43.6 44.5 0.242 0.181 0.194 0.120
2e+02 0.2463 0.2463 470.1703 2664.6068 NaN NaN 26.7 95.8 43.8 46.3 0.233 0.168 0.206 0.133
2e+02 0.2463 0.2463 548.0063 2671.386 NaN NaN 26.0 115 43.7 45.8 0.240 0.178 0.207 0.135
2e+02 0.2463 0.2463 648.6371 2659.0455 NaN NaN 25.9 175 47.0 50.4 0.227 0.160 0.179 0.110
3e+02 0.2463 0.2463 580.0273 2729.945 NaN NaN 23.9 179 44.0 44.5 0.228 0.162 0.202 0.129
3e+02 0.2463 0.2463 538.1909 2698.5157 NaN NaN 23.6 205 44.7 45.2 0.236 0.173 0.200 0.127
3e+02 0.2463 0.2463 622.7348 2680.58 NaN NaN 22.6 230 44.8 47.6 0.243 0.182 0.186 0.116
3e+02 0.2463 0.2463 560.0074 2677.2155 NaN NaN 21.5 238 43.7 45.1 0.239 0.177 0.197 0.124
3e+02 0.2463 0.2463 583.9361 2733.4594 NaN NaN 21.5 250 43.8 48.9 0.236 0.173 0.202 0.130
3e+02 0.2463 0.2463 501.3551 2805.6952 NaN NaN 21.4 245 43.9 45.8 0.233 0.169 0.196 0.124
3e+02 0.2463 0.2463 564.5441 2693.2877 NaN NaN 21.4 245 43.9 47.1 0.228 0.162 0.201 0.129
3e+02 0.2463 0.2463 507.2255 2668.347 NaN NaN 21.4 245 44.0 47.6 0.228 0.162 0.210 0.139
3e+02 0.2463 0.2463 591.8553 2752.2232 NaN NaN 21.2 240 43.6 45.8 0.217 0.149 0.202 0.130
3e+02 0.2463 0.2463 569.0298 2692.6233 NaN NaN 21.2 240 43.6 47.9 0.213 0.145 0.188 0.114
4e+02 0.2463 0.2463 552.6451 2724.3623 NaN NaN 21.5 255 45.3 48.4 0.203 0.136 0.196 0.122
