#####################################################################
# Alchemist log file - simulation started at: 2024-04-26T17:13+0000 #
#####################################################################
#
# Algorithm = ff_linpro_c, CamHerdRatio = 3.0, NumberOfHerds = 2.0, Seed = 4.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] BodyCoverageOnlyCovered[mean] BodyCoverageOnlyCovered[variance] FovDistance[mean] FovDistance[variance] FovDistanceOnlyCovered[mean] FovDistanceOnlyCovered[variance] 
0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.004819367455573431 0.0 0.0 0.0 0.0 0.012037951091849098 0.0 28.547338892947685 0.0 28.547338892947685 28.547338892947685 0.0 0.0 NaN NaN 0.0 0.0 NaN NaN
10.004819367455573 0.0 0.0 560.0 2707.5481 0.010062947313826707 1.0556289597305863E-4 25.074607928550794 20.387937257536016 29.86278885620912 30.146391478222544 0.0 0.0 NaN NaN 0.0 0.0 NaN NaN
20.004819367455575 0.0 0.0 600.0 2612.6053 0.008017495641306695 6.496632729906882E-5 24.964798355506225 17.434748649364966 29.31348625922711 29.544451379560428 0.0 0.0 NaN NaN 0.0 0.0 NaN NaN
30.004819367455575 0.0 0.0 600.0 2525.1052 0.004055363545495321 1.615298476084301E-5 24.50787183860712 11.413508088930199 27.91654965755915 28.025419177366246 0.0 0.0 NaN NaN 0.0 0.0 NaN NaN
40.004819367455575 0.0 0.0 600.0 2395.3372 0.0014430987148160664 2.0060587397531322E-6 23.927778445502526 5.4701630793419005 26.248006408820924 26.318782054235193 0.0 0.0 NaN NaN 0.0 0.0 NaN NaN
50.004819367455575 0.0 0.0 600.0 2442.984 4.463508315507584E-4 1.7765534611629743E-7 23.305274283903657 2.1927531569853485 24.771553677219384 24.855991775595992 0.0 0.0 NaN NaN 0.0 0.0 NaN NaN
60.004819367455575 0.0 0.0 600.0 2405.0558 1.2272549710762225E-4 8.305408981203176E-9 22.74104526687589 0.5498254222899972 23.442634063355793 23.515209963190888 0.0 0.0 NaN NaN 0.0 0.0 NaN NaN
70.00481936745558 0.0 0.0 600.0 2334.0229 2.531213012310428E-5 2.171444773040227E-10 21.936300000437956 0.18541684972632116 22.28467158674694 22.334807429980476 0.0 0.0 NaN NaN 0.0 0.0 NaN NaN
80.00481936745558 0.0 0.0 600.0 2431.2255 4.98198251174326E-4 2.8827206172637157E-5 21.072039733324683 4.150816381632186 21.841840441487356 21.912462671617003 0.0 0.0 NaN NaN 0.0 0.0 NaN NaN
90.00481936745558 0.0 0.0 600.0 2376.7292 0.004916073330786715 2.664032755402077E-4 19.584105227761555 35.80792372655577 22.134489314669423 22.224356792153138 0.0 0.0 NaN NaN 0.0 0.0 NaN NaN
100.00481936745558 0.0 0.0 600.0 2340.9826 0.002473694441093572 1.3921731360343187E-4 20.602509800680558 19.443510772186652 22.407552364621584 22.53308503045821 0.0 0.0 NaN NaN 0.0 0.0 NaN NaN
110.00481936745558 0.0 0.0 600.0 2352.9388 6.232795935427006E-5 3.87805472047231E-9 21.88585512531252 1.3292486014275198 23.094376641065487 23.273862215988398 0.0 0.0 NaN NaN 0.0 0.0 NaN NaN
120.00481936745558 0.0 0.0 600.0 2384.9716 3.5555097662704464E-4 1.3000385088602274E-7 22.70775423889638 3.41660775895815 24.696306868383893 24.877877794845517 0.0 0.0 NaN NaN 0.0 0.0 NaN NaN
130.00481936745558 0.0 0.0 600.0 2387.9724 0.027119020026753135 7.266460994489771E-4 15.256328380700408 170.93098637580724 27.46762885248291 27.865235673327703 0.0 0.0 NaN NaN 0.0 0.0 NaN NaN
140.00481936745558 0.0 0.075 600.0 2474.5098 0.04388690728996798 4.911994462875308E-4 15.14994617505503 225.43549390811523 31.713488217608365 33.149637790659206 0.021697116822067736 0.006660615797478121 0.3254567523310162 2.4689774341894E-4 0.03179001268662497 0.014979783208936842 0.4768501902993744 0.012111136964139829
150.00481936745558 0.0 0.2667 563.0076 2423.0211 0.09172114525815217 0.009022156635000455 16.737864165197934 278.4985930560233 36.38003765006584 39.71583605185765 0.06374806261147806 0.011992764852592125 0.23905523479304266 0.0027767711884475778 0.16793679650257726 0.088173476631073 0.6297629868846648 0.03824936789183312
160.00481936745558 0.0 0.2833 571.837 2407.0121 0.12856171722859952 0.02029912653459782 17.580835234464676 307.9414309338437 38.51555035210399 41.290684506999604 0.06104360468160093 0.011095822950855786 0.22891351755600345 0.0029263477167437964 0.17271368485915078 0.09099642257415444 0.6476763182218155 0.03176350635186348
170.00481936745558 0.0 0.275 573.5667 2379.0049 0.13083249414542522 0.018830934760941727 17.670242243442658 310.4198367091369 38.400368688331326 40.82984355103298 0.06592534282171407 0.011972532965891663 0.23267768054722615 0.0031983884616942782 0.17877640943390494 0.09091526694499835 0.6309755627078998 0.0338730863602907
180.00481936745558 0.0 0.2833 563.2217 2344.3764 0.13020538681140542 0.016688678944036257 17.72485347837767 311.43021129593876 37.95431357748787 40.85594518811519 0.06329542461960912 0.011858486989421406 0.2373578423235342 0.002873464357253685 0.17339701925469642 0.09209979375540564 0.6502388222051115 0.03348134781860672
190.00481936745558 0.0 0.2583 564.4394 2481.8282 0.11015315526696041 0.012794708864312618 19.843352248371268 261.98534871429723 37.281814540451336 39.60508619205362 0.06584959342511976 0.013257160867969067 0.2549016519682055 0.0027907333446340315 0.17174631783003724 0.09232110209236409 0.6648244561162732 0.02746961968710688
200.00481936745558 0.0 0.275 571.2542 2520.0518 0.10210732507746811 0.013823792956751306 23.917162803938854 172.49864436846482 37.231650664768345 39.06545877908546 0.06865979340664012 0.013330099692255732 0.24967197602414587 0.002965336745814822 0.17552203497388677 0.09168177108024049 0.6382619453595884 0.036362645950148445
210.00481936745558 0.0 0.275 563.7126 2382.7052 0.09700411133912965 0.015655540325744677 27.612515703758945 66.35414110722141 37.12060698454294 39.06695506603333 0.07180201398193965 0.013916570030452723 0.25341887287743403 0.002764154079134728 0.17616897904974796 0.09083410403761306 0.6217728672344046 0.042092985921978354
220.00481936745558 0.0 0.3083 578.5075 2340.0445 0.12299851051451144 0.018424445406643567 25.76184411442539 147.91881636859483 37.759210705009835 40.117848559411236 0.07299173330667173 0.012966117495109586 0.2367299458594759 0.0030217685773942372 0.1885363237860532 0.09577459757710934 0.6114691582250373 0.05079424705697241
230.00481936745558 0.0 0.425 535.6928 2311.1702 0.1672671414027025 0.02892228690913903 23.574484919484618 242.09150646069128 39.092368067621415 40.58083448152491 0.0880913448321315 0.011498942952290253 0.20727375254619176 0.0021700316443796636 0.28690789409573264 0.12648921986087897 0.675077397872312 0.03375899555515413
240.00481936745558 0.0 0.475 497.8053 2383.9692 0.22608107681071546 0.046468322250118696 19.832657866177065 368.4009111289986 41.27048454598519 43.222131323758234 0.09054388707014834 0.010562864894966037 0.19402261515031785 0.002411944912118994 0.3128137671432408 0.12656434067441868 0.6703152153069445 0.029843483075373864
250.00481936745558 0.1917 0.3917 499.1472 2501.9725 0.22887322005790486 0.05169061936068087 19.50840577881175 376.45311357100877 42.145314999124466 43.182930767885914 0.13522713792398708 0.0380097698893768 0.34526077767826485 0.02423680130931296 0.2764607196257795 0.129735244039455 0.705857156491352 0.02593791930049811
260.0048193674556 0.2667 0.45 426.0166 2342.8944 0.2558502772834786 0.0639488128579931 19.943765930085533 393.7938903812051 42.49059980607341 44.98515768063215 0.16721944386737933 0.05029383821085538 0.3648424229833731 0.03739626273164541 0.30878499155134387 0.12539365381229609 0.6737127088392957 0.02592112132796014
270.0048193674556 0.2417 0.475 434.6433 2275.2312 0.270044667698477 0.06770160182292373 20.178210175558878 402.4815231392883 42.97691797495861 45.57493841976175 0.16287168010880496 0.045692049257089806 0.3428877475974841 0.034268063188899085 0.3129666341310941 0.12335050695104519 0.6588771244865139 0.03013745181988833
280.0048193674556 0.35 0.4667 424.8938 2281.3324 0.3223897063036192 0.08415525540131792 20.992926914606812 433.61074245459446 43.771653309947524 46.69425727919893 0.1700604628434594 0.042270022842405316 0.3644152775216988 0.019343351808034245 0.32957506621683574 0.13450142589882114 0.7062322847503623 0.02016818824093429
