#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T15:33+0000 #
#####################################################################
#
# Algorithm = bc_re_c, CamHerdRatio = 2.0, NumberOfHerds = 4.0, Seed = 15.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.009 0.0 0.0 0.0 1.0 NaN NaN 23.1 0.00 23.1 23.1 0.00 0.00 0.00 0.00
1e+01 0.0 0.0 760.0 2627.4834 NaN NaN 25.5 1.98 27.5 27.9 0.00 0.00 0.00 0.00
2e+01 0.0 0.0 800.0 2469.6511 NaN NaN 26.2 2.69 28.5 29.0 0.00 0.00 0.00 0.00
3e+01 0.0 0.0 800.0 2531.0995 NaN NaN 27.2 3.51 29.5 30.0 0.00 0.00 0.00 0.00
4e+01 0.0 0.0611 800.0 2567.5382 NaN NaN 28.6 5.50 31.4 33.7 0.00797 0.00143 0.0252 0.0136
5e+01 0.0 0.2366 758.4429 2616.5325 NaN NaN 28.7 20.1 35.7 39.7 0.0351 0.00451 0.170 0.0995
6e+01 0.0 0.2214 708.741 2555.5778 NaN NaN 28.1 27.4 35.8 40.6 0.0328 0.00413 0.161 0.0929
7e+01 0.0 0.2137 711.9621 2641.6573 NaN NaN 27.4 33.9 36.4 40.8 0.0281 0.00335 0.146 0.0871
8e+01 0.0992 0.1832 713.1087 2591.2046 NaN NaN 26.7 41.9 36.9 42.7 0.0364 0.00749 0.130 0.0786
9e+01 0.1985 0.2137 702.4548 2658.5077 NaN NaN 26.5 60.6 39.5 45.1 0.0795 0.0336 0.156 0.0960
1e+02 0.2061 0.2214 675.807 2601.8546 NaN NaN 18.1 266 40.5 45.1 0.123 0.0607 0.152 0.0889
1e+02 0.2214 0.2366 677.813 2676.7931 NaN NaN 16.0 296 41.2 45.3 0.142 0.0750 0.168 0.0976
1e+02 0.2214 0.2443 689.0586 2664.9302 NaN NaN 15.9 300 41.4 46.2 0.164 0.0965 0.167 0.100
1e+02 0.2443 0.2443 664.5648 2674.0859 NaN NaN 16.0 309 42.4 45.1 0.186 0.114 0.170 0.101
1e+02 0.2443 0.2443 682.1418 2693.7612 NaN NaN 16.1 324 43.6 46.3 0.197 0.127 0.166 0.0962
2e+02 0.2443 0.2443 639.5106 2617.1263 NaN NaN 16.6 354 45.9 48.3 0.210 0.145 0.178 0.107
2e+02 0.2443 0.2443 637.1455 2658.2731 NaN NaN 16.2 336 44.3 46.4 0.234 0.173 0.168 0.101
2e+02 0.2443 0.2443 631.5949 2689.8788 NaN NaN 16.2 339 44.7 46.2 0.233 0.171 0.186 0.116
2e+02 0.2443 0.2443 559.3096 2631.1634 NaN NaN 16.5 357 46.5 47.3 0.230 0.166 0.175 0.105
2e+02 0.2443 0.2443 499.9083 2579.0903 NaN NaN 16.3 350 45.5 47.8 0.238 0.177 0.182 0.113
2e+02 0.2443 0.2443 449.9333 2632.5977 NaN NaN 16.3 350 45.6 46.5 0.238 0.177 0.182 0.112
2e+02 0.2443 0.2443 436.1836 2693.8865 NaN NaN 16.2 344 45.1 46.6 0.238 0.177 0.175 0.105
2e+02 0.2443 0.2443 461.5721 2755.6874 NaN NaN 16.3 347 45.3 46.6 0.243 0.184 0.175 0.104
2e+02 0.2443 0.2443 440.4128 2709.7055 NaN NaN 16.2 345 45.2 46.7 0.243 0.184 0.172 0.102
2e+02 0.2443 0.2443 467.6472 2655.8845 NaN NaN 16.3 350 45.4 46.6 0.242 0.182 0.174 0.104
3e+02 0.2443 0.2443 352.4655 2640.7946 NaN NaN 16.2 347 45.1 48.0 0.240 0.180 0.161 0.0945
3e+02 0.2443 0.2443 415.942 2633.0506 NaN NaN 16.3 350 45.4 48.0 0.237 0.176 0.159 0.0941
3e+02 0.2443 0.2443 371.0107 2743.7689 NaN NaN 16.2 347 45.1 47.4 0.238 0.178 0.156 0.0921
3e+02 0.2443 0.2443 519.9702 2680.1596 NaN NaN 16.0 331 44.2 46.5 0.241 0.181 0.196 0.125
