#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T14:33+0000 #
#####################################################################
#
# Algorithm = bc_re_c, CamHerdRatio = 3.0, NumberOfHerds = 4.0, Seed = 5.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.005 0.0 0.0 0.0 3.1623 NaN NaN 23.4 0.00 23.4 23.4 0.00 0.00 0.00 0.00
1e+01 0.0 0.0 1115.0 2642.9806 NaN NaN 24.8 3.84 28.0 28.5 0.00 0.00 0.00 0.00
2e+01 0.0 0.0 1200.0 2498.9777 NaN NaN 25.2 5.14 28.9 29.5 0.00 0.00 0.00 0.00
3e+01 0.0 0.0 1200.0 2558.6311 NaN NaN 26.0 8.53 30.8 32.0 0.00 0.00 0.00 0.00
4e+01 0.0 0.2197 1191.269 2597.3854 NaN NaN 27.2 23.3 35.9 38.6 0.0724 0.0193 0.157 0.0921
5e+01 0.0 0.2273 1158.3413 2557.8962 NaN NaN 27.1 27.4 36.5 38.4 0.0923 0.0292 0.160 0.0926
6e+01 0.0076 0.2273 1120.914 2685.9744 NaN NaN 27.2 34.7 37.8 39.7 0.0924 0.0294 0.159 0.0921
7e+01 0.2273 0.2273 1108.8858 2707.3816 NaN NaN 27.8 57.5 41.6 46.0 0.162 0.0926 0.174 0.108
8e+01 0.2273 0.2273 1114.9274 2664.777 NaN NaN 28.2 76.0 44.2 48.2 0.163 0.0925 0.171 0.105
9e+01 0.2273 0.2273 1111.1278 2625.2663 NaN NaN 22.7 238 43.4 44.2 0.201 0.141 0.158 0.0934
1e+02 0.2273 0.2273 1036.6152 2726.8906 NaN NaN 22.8 242 43.3 46.7 0.211 0.154 0.168 0.104
1e+02 0.2273 0.2273 1065.8048 2665.9786 NaN NaN 23.0 251 44.1 47.3 0.215 0.159 0.166 0.103
1e+02 0.2273 0.2273 1031.0744 2708.9603 NaN NaN 23.1 260 45.1 47.2 0.222 0.169 0.171 0.108
1e+02 0.2273 0.2273 1037.5623 2706.0606 NaN NaN 23.3 268 45.5 48.6 0.221 0.168 0.166 0.101
1e+02 0.2273 0.2273 956.7581 2720.9938 NaN NaN 23.6 281 46.6 50.6 0.216 0.162 0.176 0.114
2e+02 0.2273 0.2273 878.3116 2673.2663 NaN NaN 23.6 281 46.9 48.7 0.220 0.167 0.172 0.111
2e+02 0.2273 0.2273 914.4863 2759.611 NaN NaN 23.7 283 47.0 48.7 0.225 0.174 0.158 0.0967
