#####################################################################
# Alchemist log file - simulation started at: 2024-04-22T08:52+0000 #
#####################################################################
#
# Algorithm = bc_re_c, CamHerdRatio = 2.0, NumberOfHerds = 4.0, Seed = 4.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.004819367455573431 0.0 0.0 0.0 0.6206 3.4411340596114944E-5 0.0 22.212989563491288 0.0 22.212989563491288 22.212989563491288 0.0 0.0 0.0 0.0
10.004819367455573 0.0 0.0 750.0 2691.2712 0.01390267471615511 5.545202288272292E-4 25.22612079140155 16.65052267532758 31.902872937344192 32.67996295749315 0.0 0.0 0.0 0.0
20.004819367455575 0.0 0.0923 800.0 2571.9837 0.03250252215323341 0.00319332862409782 25.950407932000353 25.33586727740398 34.333831992214904 35.43984432513459 0.012382157484004145 0.003240648287619816 0.014488736981116758 0.007012574292276116
30.004819367455575 0.2385 0.2538 770.4246 2625.3336 0.14051642505045836 0.062337135187805835 27.044685330039062 67.78372693446367 41.34078083018885 44.57022114983058 0.13931337560073975 0.06074944394461799 0.18329404740985875 0.1051503586423113
40.004819367455575 0.2538 0.2538 759.0089 2577.1462 0.16453939162605716 0.08009790613658191 26.25214451578115 102.25862491665642 42.008080928370276 46.33809097394774 0.1991361569416428 0.1222722729280944 0.1812932677677229 0.10674801217303599
50.004819367455575 0.2538 0.2538 682.8422 2659.1567 0.1914552885726658 0.09158110333840837 22.183809461974526 228.17927279968046 43.09342739645108 47.904675331818225 0.21883967122193781 0.14265540503251506 0.19247863661431838 0.11673719078518884
60.004819367455575 0.2538 0.2538 626.9206 2650.5919 0.2054204132948379 0.10360634573833842 21.767434039623467 248.4179010972247 44.24298313837749 48.35257977039739 0.2174083145384448 0.1419847179760932 0.19788676720435525 0.12076985429878438
70.00481936745558 0.2538 0.2538 632.8655 2671.8362 0.2360917051566344 0.1393441902348345 22.41906467666676 284.7990884657158 47.373603081356244 49.58078875285642 0.21635242746555544 0.1422904299458384 0.19754213780886717 0.12268723924051185
80.00481936745558 0.2538 0.2538 504.9869 2688.6053 0.22227020837799083 0.1219481254825465 21.993885136837953 263.2400730547313 45.298320506756475 47.87309678186884 0.23394733022414627 0.1629996117200878 0.16845620503671696 0.09868770300460475
90.00481936745558 0.2538 0.2538 544.9397 2691.944 0.21983263331687974 0.11898802313450892 21.966560039260706 260.1099797333812 45.093225229382426 46.54641914048242 0.23545340043003052 0.1649448138299816 0.16848737474882208 0.09878419323068342
