#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T15:17+0000 #
#####################################################################
#
# Algorithm = ff_linpro, CamHerdRatio = 2.0, NumberOfHerds = 4.0, Seed = 12.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0006 0.0 0.0 0.0 0.0 NaN NaN 23.9 0.00 23.9 23.9 0.00 0.00 0.00 0.00
1e+01 0.0 0.0 755.0 2568.0437 NaN NaN 23.6 2.06 25.8 26.1 0.00 0.00 0.00 0.00
2e+01 0.0 0.0 800.0 2402.5279 NaN NaN 23.9 2.39 26.1 26.5 0.00 0.00 0.00 0.00
3e+01 0.0 0.0 800.0 2452.8652 NaN NaN 24.5 3.27 26.8 27.2 0.00 0.00 0.00 0.00
4e+01 0.0 0.0 800.0 2539.334 NaN NaN 25.6 6.31 28.7 29.5 0.00 0.00 0.00 0.00
5e+01 0.0 0.1328 794.2027 2511.4325 NaN NaN 27.6 19.0 33.0 36.1 0.0358 0.00980 0.0351 0.0656
6e+01 0.0 0.2188 639.2496 2538.3567 NaN NaN 27.5 27.6 33.6 36.3 0.0633 0.0160 0.134 0.0739
7e+01 0.0 0.2969 636.0974 2678.8674 NaN NaN 27.6 38.3 35.1 37.4 0.0865 0.0182 0.201 0.105
8e+01 0.1406 0.3828 632.7405 2635.4952 NaN NaN 28.0 51.4 36.9 38.2 0.185 0.0658 0.241 0.109
9e+01 0.2031 0.375 531.2072 2652.0482 NaN NaN 27.1 115 38.1 39.1 0.201 0.0834 0.242 0.120
1e+02 0.3125 0.375 411.0041 2579.826 NaN NaN 24.1 244 39.3 41.3 0.252 0.114 0.265 0.132
1e+02 0.3281 0.4062 273.3288 2570.4252 NaN NaN 24.4 256 40.3 41.9 0.262 0.115 0.273 0.135
1e+02 0.3359 0.375 177.0487 2607.4928 NaN NaN 24.6 261 41.1 42.2 0.263 0.133 0.275 0.142
1e+02 0.3438 0.3594 115.1296 2653.5542 NaN NaN 24.7 265 41.7 42.3 0.273 0.158 0.264 0.145
1e+02 0.3359 0.3594 124.1171 2684.911 NaN NaN 24.6 264 41.7 42.4 0.273 0.164 0.265 0.143
2e+02 0.3359 0.3516 127.5099 2600.1504 NaN NaN 24.7 268 42.1 43.2 0.277 0.171 0.268 0.146
2e+02 0.3516 0.3594 141.5276 2606.3021 NaN NaN 24.7 267 41.8 43.5 0.275 0.171 0.276 0.149
2e+02 0.3516 0.3672 153.0687 2641.0495 NaN NaN 24.8 270 42.1 44.1 0.253 0.146 0.291 0.157
2e+02 0.3516 0.3672 121.0179 2526.9142 NaN NaN 24.8 271 42.3 44.2 0.226 0.120 0.293 0.158
2e+02 0.3516 0.3594 120.3262 2591.1893 NaN NaN 24.8 273 42.6 44.4 0.220 0.117 0.282 0.151
2e+02 0.3281 0.3359 90.197 2657.4683 NaN NaN 24.6 268 42.5 44.9 0.216 0.117 0.269 0.147
2e+02 0.3281 0.3281 130.9352 2567.991 NaN NaN 24.7 270 42.7 45.4 0.220 0.124 0.266 0.150
2e+02 0.3281 0.3281 115.1159 2603.4809 NaN NaN 24.7 273 42.7 46.7 0.225 0.131 0.267 0.150
2e+02 0.3281 0.3438 121.2779 2598.2629 NaN NaN 24.7 275 42.8 47.7 0.216 0.120 0.277 0.155
2e+02 0.3438 0.3594 137.6816 2655.8714 NaN NaN 24.9 280 43.4 48.5 0.210 0.112 0.280 0.152
3e+02 0.3203 0.3594 129.3892 2636.082 NaN NaN 24.8 277 42.9 49.3 0.201 0.104 0.289 0.160
3e+02 0.3203 0.3594 134.0038 2494.9797 NaN NaN 24.8 275 42.6 48.1 0.204 0.105 0.280 0.154
3e+02 0.2969 0.3672 120.7269 2666.6279 NaN NaN 24.7 273 42.6 48.4 0.197 0.0941 0.278 0.151
3e+02 0.2891 0.3594 114.4289 2650.755 NaN NaN 24.5 267 42.4 46.6 0.191 0.0850 0.272 0.149
3e+02 0.2812 0.3594 131.3087 2556.2435 NaN NaN 24.5 269 42.3 47.6 0.195 0.0880 0.269 0.149
3e+02 0.2422 0.3438 105.6352 2539.913 NaN NaN 24.3 262 42.2 46.3 0.183 0.0770 0.250 0.140
3e+02 0.25 0.3281 134.0827 2611.9127 NaN NaN 24.2 260 41.9 47.2 0.172 0.0729 0.230 0.134
3e+02 0.25 0.3281 110.3934 2594.1814 NaN NaN 24.1 258 41.3 48.2 0.164 0.0683 0.241 0.140
3e+02 0.2656 0.2891 128.8476 2589.0857 NaN NaN 24.1 259 41.7 48.7 0.151 0.0673 0.217 0.130
3e+02 0.2812 0.2812 142.7302 2636.6571 NaN NaN 24.2 259 41.8 48.3 0.127 0.0518 0.226 0.138
4e+02 0.2734 0.2812 132.2381 2566.6583 NaN NaN 24.2 262 41.3 48.6 0.106 0.0350 0.230 0.140
4e+02 0.2656 0.3047 129.6201 2556.6521 NaN NaN 24.3 264 41.9 48.8 0.103 0.0296 0.252 0.143
4e+02 0.2578 0.3203 122.86 2559.6064 NaN NaN 24.4 266 42.3 48.7 0.0991 0.0257 0.253 0.145
4e+02 0.2344 0.2891 131.3414 2613.8734 NaN NaN 24.2 259 41.7 49.6 0.0903 0.0232 0.226 0.129
4e+02 0.2422 0.2656 152.1627 2592.6774 NaN NaN 24.1 256 41.5 49.4 0.0780 0.0188 0.215 0.136
4e+02 0.2344 0.2578 119.2183 2625.133 NaN NaN 23.9 248 40.7 47.3 0.0758 0.0172 0.204 0.127
4e+02 0.25 0.2656 150.4381 2530.5964 NaN NaN 24.0 249 40.8 47.8 0.0758 0.0166 0.206 0.126
4e+02 0.2109 0.2734 150.9581 2647.5256 NaN NaN 24.0 248 40.7 47.1 0.0752 0.0152 0.222 0.136
4e+02 0.2188 0.2578 136.1914 2575.4115 NaN NaN 24.0 247 40.6 47.4 0.0655 0.0128 0.204 0.128
4e+02 0.2266 0.2734 157.9232 2622.4971 NaN NaN 24.1 248 40.8 46.6 0.0637 0.0115 0.214 0.132
5e+02 0.2422 0.25 126.1268 2681.9294 NaN NaN 24.1 248 40.6 48.4 0.0521 0.00897 0.193 0.119
5e+02 0.2188 0.2266 108.9915 2445.8544 NaN NaN 24.0 245 40.1 47.0 0.0443 0.00722 0.177 0.110
5e+02 0.2109 0.2422 134.5537 2523.0563 NaN NaN 24.0 245 40.2 46.9 0.0442 0.00720 0.189 0.119
5e+02 0.2109 0.2266 114.3908 2600.5005 NaN NaN 23.9 241 40.2 46.9 0.0419 0.00696 0.183 0.117
5e+02 0.2031 0.2109 124.3031 2509.794 NaN NaN 24.2 230 40.0 46.2 0.0378 0.00633 0.175 0.115
5e+02 0.2109 0.2344 132.7103 2541.0436 NaN NaN 24.4 226 40.1 49.7 0.0414 0.00666 0.188 0.118
5e+02 0.2109 0.25 138.7398 2504.278 NaN NaN 24.8 218 40.3 48.1 0.0450 0.00721 0.201 0.124
5e+02 0.2109 0.25 107.8512 2518.7544 NaN NaN 25.1 208 40.0 47.6 0.0456 0.00765 0.193 0.119
5e+02 0.2109 0.2344 112.2415 2570.0186 NaN NaN 25.2 200 40.0 46.2 0.0457 0.00796 0.186 0.116
5e+02 0.2031 0.2266 141.8656 2521.7295 NaN NaN 25.2 197 39.9 45.1 0.0465 0.00873 0.176 0.112
6e+02 0.2031 0.2266 124.2925 2463.1658 NaN NaN 25.5 186 39.9 45.2 0.0485 0.00936 0.176 0.113
6e+02 0.1641 0.2109 125.424 2524.3707 NaN NaN 25.6 179 40.0 44.0 0.0470 0.00913 0.170 0.110
6e+02 0.1641 0.2422 120.9519 2440.0931 NaN NaN 25.8 174 39.6 44.2 0.0510 0.00948 0.185 0.115
6e+02 0.1875 0.2188 147.1741 2510.7588 NaN NaN 26.2 164 39.4 45.0 0.0457 0.00868 0.170 0.110
6e+02 0.2031 0.2188 159.9869 2511.4022 NaN NaN 26.5 160 39.7 44.7 0.0416 0.00728 0.174 0.114
6e+02 0.2031 0.2344 123.1532 2595.7025 NaN NaN 26.7 154 39.7 45.2 0.0418 0.00688 0.182 0.114
6e+02 0.1953 0.2266 136.4249 2543.5061 NaN NaN 27.2 137 39.9 44.3 0.0440 0.00761 0.177 0.111
6e+02 0.1875 0.2188 100.3555 2549.7033 NaN NaN 27.5 124 39.7 43.7 0.0444 0.00811 0.171 0.108
6e+02 0.1797 0.2031 132.7063 2529.3258 NaN NaN 27.5 124 39.6 44.1 0.0406 0.00701 0.168 0.109
6e+02 0.2188 0.2344 165.3141 2547.431 NaN NaN 27.9 121 40.2 44.4 0.0436 0.00722 0.182 0.115
7e+02 0.2031 0.2344 146.029 2506.3326 NaN NaN 28.1 114 40.3 43.4 0.0415 0.00634 0.185 0.119
7e+02 0.1953 0.2188 114.1121 2511.4575 NaN NaN 28.1 113 40.2 43.4 0.0398 0.00596 0.179 0.116
7e+02 0.2109 0.2656 180.0676 2602.1218 NaN NaN 28.4 118 40.6 44.1 0.0460 0.00638 0.210 0.130
7e+02 0.2422 0.2891 151.675 2608.9777 NaN NaN 29.0 110 41.4 46.3 0.0542 0.00782 0.233 0.141
7e+02 0.2266 0.2891 131.4713 2591.09 NaN NaN 29.2 105 41.7 46.2 0.0532 0.00724 0.240 0.145
7e+02 0.2266 0.2969 141.6152 2627.8032 NaN NaN 29.4 98.4 41.8 45.8 0.0556 0.00811 0.241 0.145
7e+02 0.2266 0.2969 152.9199 2520.6347 NaN NaN 29.8 85.5 41.6 46.0 0.0578 0.00833 0.245 0.145
7e+02 0.2266 0.3047 119.9871 2533.3262 NaN NaN 30.3 65.3 41.3 45.9 0.0567 0.00792 0.247 0.149
7e+02 0.2188 0.2812 130.8758 2588.1734 NaN NaN 30.2 61.8 40.9 45.9 0.0507 0.00709 0.223 0.136
7e+02 0.2031 0.2812 135.3068 2580.4159 NaN NaN 30.2 61.1 40.7 47.7 0.0493 0.00669 0.221 0.132
8e+02 0.2109 0.2578 130.5236 2543.9792 NaN NaN 30.1 58.9 40.6 44.7 0.0450 0.00597 0.212 0.131
8e+02 0.2109 0.2578 122.7551 2568.8032 NaN NaN 30.2 58.0 40.4 44.9 0.0420 0.00541 0.205 0.128
8e+02 0.25 0.2578 208.451 2571.13 NaN NaN 30.3 59.2 40.8 44.0 0.0438 0.00566 0.209 0.128
8e+02 0.2422 0.2734 139.4218 2582.7388 NaN NaN 30.4 60.4 40.8 44.8 0.0426 0.00546 0.210 0.130
8e+02 0.2578 0.2734 147.1794 2518.4166 NaN NaN 30.5 62.6 41.0 46.5 0.0433 0.00550 0.213 0.129
8e+02 0.2422 0.2812 141.1343 2523.5357 NaN NaN 30.5 62.0 41.0 46.9 0.0452 0.00544 0.224 0.134
8e+02 0.2734 0.2969 173.1703 2649.7393 NaN NaN 30.7 65.2 41.2 48.4 0.0497 0.00665 0.233 0.136
8e+02 0.2891 0.2969 122.5996 2579.9952 NaN NaN 30.8 67.1 41.4 49.1 0.0531 0.00704 0.242 0.139
8e+02 0.2656 0.2812 122.3122 2595.4962 NaN NaN 30.7 64.6 41.3 48.0 0.0539 0.00802 0.230 0.138
8e+02 0.25 0.3047 110.7773 2446.8598 NaN NaN 30.6 65.2 41.5 48.9 0.0572 0.00865 0.240 0.144
9e+02 0.2344 0.2891 127.9065 2627.8262 NaN NaN 30.5 63.5 41.1 48.9 0.0569 0.00829 0.231 0.133
9e+02 0.2344 0.2812 116.9992 2521.2054 NaN NaN 30.4 63.0 40.9 50.0 0.0521 0.00770 0.221 0.134
9e+02 0.2266 0.2812 135.3028 2520.1467 NaN NaN 30.4 64.3 41.1 49.1 0.0484 0.00674 0.225 0.137
9e+02 0.2266 0.2812 125.7754 2535.7787 NaN NaN 30.3 63.4 41.0 46.9 0.0466 0.00620 0.224 0.136
9e+02 0.2266 0.2812 126.2201 2563.97 NaN NaN 30.3 63.9 41.1 47.6 0.0448 0.00562 0.224 0.137
9e+02 0.2266 0.2656 122.6941 2570.9014 NaN NaN 30.2 63.5 40.7 48.7 0.0410 0.00481 0.219 0.136
9e+02 0.2109 0.2734 126.4754 2463.2188 NaN NaN 30.2 63.7 40.9 48.6 0.0412 0.00483 0.218 0.135
9e+02 0.2109 0.2578 116.6926 2491.772 NaN NaN 30.0 61.2 40.6 46.6 0.0385 0.00454 0.206 0.130
9e+02 0.1953 0.25 117.2857 2510.423 NaN NaN 29.9 59.8 40.0 46.0 0.0397 0.00470 0.202 0.122
9e+02 0.1953 0.2422 132.8661 2539.966 NaN NaN 29.7 58.3 39.8 45.1 0.0395 0.00554 0.184 0.115
1e+03 0.2109 0.25 187.2893 2477.0217 NaN NaN 29.8 61.0 40.4 45.4 0.0387 0.00540 0.190 0.121
1e+03 0.1875 0.2266 119.0201 2574.9951 NaN NaN 29.7 59.4 40.1 43.9 0.0393 0.00604 0.175 0.114
1e+03 0.2031 0.2422 137.1481 2628.6917 NaN NaN 29.7 61.4 40.3 45.2 0.0415 0.00662 0.182 0.117
1e+03 0.2031 0.25 135.9491 2645.2237 NaN NaN 29.7 63.0 40.3 46.6 0.0423 0.00612 0.193 0.122
1e+03 0.2109 0.2578 139.6663 2554.2428 NaN NaN 29.6 63.9 40.4 47.4 0.0436 0.00630 0.196 0.120
1e+03 0.2344 0.2422 140.4205 2560.0997 NaN NaN 29.7 66.5 40.8 46.6 0.0437 0.00667 0.193 0.120
1e+03 0.2109 0.2422 145.5835 2577.968 NaN NaN 29.6 66.5 40.7 45.2 0.0413 0.00619 0.188 0.118
1e+03 0.2188 0.25 128.3909 2527.7846 NaN NaN 29.6 66.6 40.5 45.5 0.0413 0.00591 0.192 0.120
1e+03 0.2188 0.2344 128.6769 2572.541 NaN NaN 29.5 65.9 40.0 45.3 0.0391 0.00567 0.185 0.120
1e+03 0.2031 0.2266 145.767 2579.5424 NaN NaN 29.4 65.6 40.5 43.8 0.0359 0.00502 0.174 0.112
1e+03 0.2109 0.2266 133.5565 2604.3349 NaN NaN 29.4 66.5 40.4 44.7 0.0359 0.00506 0.185 0.122
1e+03 0.1953 0.2422 134.1449 2551.271 NaN NaN 29.4 67.4 40.5 44.7 0.0434 0.00641 0.198 0.123
1e+03 0.2188 0.2344 124.3548 2519.5859 NaN NaN 29.4 68.9 40.6 45.2 0.0401 0.00583 0.190 0.121
