#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T14:33+0000 #
#####################################################################
#
# Algorithm = bc_re_c, CamHerdRatio = 0.5, NumberOfHerds = 8.0, Seed = 5.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.005 0.0 0.0 0.0 1.4142 NaN NaN 28.3 0.00 28.3 28.3 0.00 0.00 0.00 0.00
1e+01 0.0 0.0 370.0 2542.0621 NaN NaN 12.2 161 29.1 30.5 0.00 0.00 0.00 0.00
2e+01 0.0 0.0 400.0 2509.6532 NaN NaN 12.6 169 29.2 30.0 0.00 0.00 0.00 0.00
3e+01 0.0 0.0448 400.0 2641.1373 NaN NaN 13.2 187 31.0 35.4 0.00405 0.000545 0.0211 0.0154
4e+01 0.0 0.1119 383.7344 2679.4054 NaN NaN 13.2 195 33.9 38.0 0.0404 0.0133 0.0848 0.0592
5e+01 0.0 0.1119 320.8541 2754.5911 NaN NaN 13.0 194 34.5 38.5 0.0409 0.0136 0.0850 0.0591
6e+01 0.0 0.1119 327.5892 2751.908 NaN NaN 11.8 201 35.4 39.1 0.0391 0.0124 0.0830 0.0567
7e+01 0.1119 0.1119 311.3444 2662.9362 NaN NaN 10.6 223 39.0 41.5 0.0972 0.0761 0.0908 0.0675
8e+01 0.1119 0.1119 238.6685 2691.2749 NaN NaN 10.6 226 40.0 42.1 0.102 0.0838 0.0862 0.0618
9e+01 0.1119 0.1119 232.2191 2742.0278 NaN NaN 10.8 240 40.6 46.3 0.100 0.0805 0.0881 0.0636
1e+02 0.1119 0.1119 228.3403 2769.0486 NaN NaN 11.1 250 43.3 44.8 0.102 0.0825 0.0820 0.0561
1e+02 0.1119 0.1119 169.0184 2801.032 NaN NaN 11.4 235 41.4 42.3 0.110 0.0975 0.0873 0.0633
1e+02 0.1119 0.1119 125.7138 2799.9668 NaN NaN 12.4 235 41.4 42.0 0.109 0.0949 0.0880 0.0639
1e+02 0.1119 0.1119 137.9939 2783.699 NaN NaN 12.8 238 41.3 42.3 0.108 0.0932 0.0884 0.0645
1e+02 0.1119 0.1119 182.1215 2899.4983 NaN NaN 12.0 251 41.3 42.9 0.108 0.0939 0.0885 0.0648
2e+02 0.1119 0.1119 175.3768 2752.9282 NaN NaN 11.7 260 41.5 43.0 0.111 0.0987 0.0847 0.0597
2e+02 0.1194 0.1493 144.5764 2782.5497 NaN NaN 12.0 269 41.3 42.7 0.118 0.0983 0.0500 0.103
2e+02 0.1642 0.2015 142.2463 2796.8819 NaN NaN 12.3 285 41.5 43.0 0.140 0.103 0.0215 0.125
2e+02 0.2388 0.2388 151.6759 2764.7073 NaN NaN 12.7 305 41.7 44.6 0.180 0.116 0.0410 0.0913
2e+02 0.2388 0.2388 239.0053 2767.5751 NaN NaN 13.1 323 42.4 45.3 0.196 0.132 0.0935 0.0666
2e+02 0.2388 0.2388 242.0326 2810.2239 NaN NaN 13.3 333 42.6 45.2 0.224 0.162 0.161 0.0921
2e+02 0.2388 0.2388 83.6468 2704.2723 NaN NaN 13.2 322 41.7 42.8 0.231 0.172 0.176 0.106
2e+02 0.2388 0.2388 67.5799 2699.731 NaN NaN 13.3 325 41.7 44.9 0.234 0.175 0.182 0.112
2e+02 0.2388 0.2388 61.3754 2634.1559 NaN NaN 13.3 327 41.7 46.4 0.230 0.171 0.169 0.104
2e+02 0.2239 0.2388 123.1334 2701.5907 NaN NaN 13.5 337 42.1 48.1 0.217 0.158 0.142 0.0918
3e+02 0.2313 0.2313 229.9391 2783.5993 NaN NaN 13.0 307 40.0 45.4 0.210 0.144 0.170 0.102
3e+02 0.2239 0.2313 142.7094 2756.0043 NaN NaN 13.1 309 40.2 45.1 0.169 0.106 0.169 0.101
3e+02 0.2164 0.2388 131.994 2752.6544 NaN NaN 13.2 310 40.3 43.0 0.147 0.0831 0.170 0.0990
3e+02 0.1791 0.2388 150.9477 2782.0909 NaN NaN 13.1 304 40.1 42.3 0.148 0.0845 0.170 0.0980
3e+02 0.1269 0.2388 150.3176 2720.795 NaN NaN 13.1 303 40.4 42.9 0.134 0.0783 0.170 0.100
3e+02 0.1269 0.2313 112.5375 2775.2504 NaN NaN 13.1 302 40.3 41.7 0.151 0.101 0.165 0.0984
3e+02 0.1269 0.2313 88.1811 2784.4463 NaN NaN 13.2 302 40.1 41.2 0.153 0.101 0.167 0.0997
3e+02 0.1269 0.2463 74.2821 2692.5614 NaN NaN 13.3 308 40.2 41.3 0.155 0.0955 0.139 0.138
3e+02 0.1269 0.2836 85.9511 2726.3264 NaN NaN 13.5 313 40.2 41.5 0.161 0.0927 0.107 0.160
3e+02 0.1269 0.3134 83.6015 2750.0308 NaN NaN 13.6 317 40.0 40.9 0.170 0.0900 0.113 0.138
4e+02 0.1269 0.3582 88.1578 2734.8686 NaN NaN 13.8 326 40.2 41.1 0.189 0.0885 0.107 0.147
4e+02 0.1269 0.3582 113.1841 2784.8555 NaN NaN 13.7 320 40.1 40.9 0.194 0.0914 0.198 0.118
4e+02 0.1269 0.3731 71.8938 2721.3473 NaN NaN 13.9 328 40.1 41.1 0.205 0.0916 0.188 0.110
4e+02 0.1269 0.3582 71.9689 2763.0848 NaN NaN 13.7 321 40.2 40.8 0.203 0.0905 0.224 0.106
4e+02 0.1269 0.3507 66.1162 2732.2594 NaN NaN 13.7 321 40.1 41.0 0.198 0.0903 0.227 0.112
4e+02 0.1269 0.3358 93.2859 2816.5122 NaN NaN 13.7 321 40.1 41.2 0.195 0.0902 0.212 0.116
4e+02 0.1269 0.3209 88.8061 2709.8296 NaN NaN 13.5 313 40.1 40.9 0.186 0.0906 0.193 0.113
4e+02 0.1269 0.2985 77.8487 2752.6912 NaN NaN 13.4 308 40.1 42.1 0.177 0.0891 0.174 0.112
4e+02 0.1269 0.291 73.7655 2746.4352 NaN NaN 13.3 306 40.1 41.9 0.173 0.0886 0.156 0.130
4e+02 0.1269 0.2612 85.1276 2718.2663 NaN NaN 13.2 301 39.9 41.4 0.160 0.0885 0.158 0.130
5e+02 0.1269 0.2313 84.2984 2783.0471 NaN NaN 13.1 297 40.1 41.0 0.148 0.0872 0.175 0.107
5e+02 0.1269 0.2313 75.7153 2734.6447 NaN NaN 12.9 292 40.0 41.4 0.146 0.0871 0.170 0.103
5e+02 0.1269 0.2239 84.3881 2709.3611 NaN NaN 12.8 288 40.0 41.6 0.141 0.0853 0.162 0.0983
5e+02 0.1269 0.2239 70.1253 2742.1358 NaN NaN 12.7 285 40.1 41.4 0.137 0.0828 0.165 0.101
5e+02 0.1269 0.2313 87.4633 2858.6905 NaN NaN 12.6 283 40.1 42.0 0.137 0.0836 0.168 0.105
5e+02 0.1269 0.2239 83.5773 2769.4891 NaN NaN 12.5 280 40.1 41.5 0.136 0.0829 0.166 0.102
5e+02 0.1269 0.2239 82.1735 2696.9164 NaN NaN 12.4 278 40.0 41.0 0.135 0.0833 0.167 0.103
5e+02 0.1269 0.2239 90.0013 2707.6258 NaN NaN 12.4 277 40.1 41.0 0.135 0.0851 0.169 0.104
5e+02 0.1269 0.2164 77.8011 2691.6339 NaN NaN 12.3 274 40.1 40.9 0.132 0.0839 0.164 0.103
5e+02 0.1269 0.2239 80.0311 2742.3197 NaN NaN 12.2 274 40.0 41.0 0.133 0.0835 0.173 0.106
6e+02 0.1269 0.2239 82.7099 2635.9341 NaN NaN 12.2 272 40.1 41.4 0.130 0.0839 0.170 0.105
6e+02 0.1269 0.2239 87.8845 2690.5754 NaN NaN 12.9 269 40.1 42.2 0.129 0.0831 0.165 0.101
6e+02 0.1269 0.2164 79.7045 2799.5503 NaN NaN 13.8 259 40.1 42.1 0.126 0.0810 0.157 0.0943
6e+02 0.1269 0.209 82.1583 2629.7241 NaN NaN 14.7 250 40.0 42.0 0.123 0.0798 0.153 0.0947
6e+02 0.1269 0.209 84.8063 2646.3978 NaN NaN 14.7 249 40.1 41.5 0.124 0.0799 0.155 0.0965
6e+02 0.1269 0.2239 71.6789 2730.3312 NaN NaN 14.3 256 40.1 41.8 0.123 0.0779 0.161 0.0971
6e+02 0.1269 0.2239 83.8072 2738.0574 NaN NaN 13.1 264 40.0 42.0 0.121 0.0777 0.161 0.0974
6e+02 0.1269 0.2239 92.5407 2692.7852 NaN NaN 12.5 269 40.0 42.4 0.119 0.0765 0.162 0.0983
6e+02 0.1269 0.2313 79.8021 2713.493 NaN NaN 12.6 269 40.0 41.1 0.119 0.0779 0.165 0.102
6e+02 0.1269 0.2313 82.5494 2752.2835 NaN NaN 12.6 272 40.2 41.8 0.120 0.0788 0.168 0.102
7e+02 0.1269 0.2313 94.8074 2646.3383 NaN NaN 12.7 271 40.0 41.6 0.119 0.0772 0.173 0.106
7e+02 0.1269 0.2239 95.039 2746.2917 NaN NaN 12.7 272 40.0 42.7 0.120 0.0771 0.175 0.108
7e+02 0.1269 0.2313 67.9484 2740.818 NaN NaN 12.7 273 40.1 42.0 0.120 0.0774 0.169 0.101
7e+02 0.1269 0.2388 100.5771 2829.8131 NaN NaN 12.8 275 40.0 42.3 0.121 0.0769 0.175 0.105
7e+02 0.1269 0.2388 89.3987 2835.1147 NaN NaN 12.8 277 40.1 41.8 0.123 0.0786 0.177 0.105
7e+02 0.1269 0.2239 72.5934 2820.7539 NaN NaN 12.7 270 39.9 41.1 0.122 0.0835 0.168 0.105
7e+02 0.1269 0.2313 91.0054 2673.6286 NaN NaN 12.8 273 40.0 41.4 0.122 0.0821 0.173 0.107
7e+02 0.1269 0.2239 84.7708 2759.2894 NaN NaN 12.7 272 39.9 40.8 0.121 0.0830 0.171 0.107
7e+02 0.1269 0.2239 94.7762 2844.4176 NaN NaN 12.8 273 40.1 40.7 0.120 0.0801 0.176 0.109
7e+02 0.1269 0.2239 75.256 2678.0906 NaN NaN 12.8 273 40.1 41.2 0.121 0.0822 0.174 0.110
8e+02 0.1269 0.2313 79.8182 2765.7311 NaN NaN 12.8 275 40.1 41.8 0.119 0.0785 0.172 0.106
8e+02 0.1269 0.2239 81.4427 2713.6711 NaN NaN 12.8 274 40.1 43.2 0.118 0.0777 0.173 0.107
8e+02 0.1269 0.2313 88.9061 2703.2708 NaN NaN 12.8 274 40.1 42.0 0.119 0.0787 0.176 0.109
8e+02 0.1269 0.2388 85.0479 2708.8574 NaN NaN 12.8 275 40.1 41.9 0.123 0.0821 0.180 0.110
8e+02 0.1269 0.2537 84.1487 2756.0349 NaN NaN 14.8 263 40.1 41.2 0.124 0.0813 0.189 0.112
8e+02 0.1269 0.2463 94.6049 2805.7746 NaN NaN 15.1 257 40.0 40.9 0.125 0.0826 0.191 0.114
8e+02 0.1269 0.2463 90.1638 2865.4125 NaN NaN 15.3 254 39.9 41.2 0.122 0.0802 0.185 0.112
8e+02 0.1269 0.2463 89.5029 2698.2641 NaN NaN 15.4 255 40.1 41.1 0.123 0.0813 0.186 0.113
8e+02 0.1269 0.2313 81.8757 2758.0081 NaN NaN 15.3 251 40.0 40.9 0.121 0.0817 0.171 0.105
8e+02 0.1269 0.2239 91.3255 2837.2783 NaN NaN 15.2 248 39.9 41.4 0.118 0.0802 0.166 0.106
9e+02 0.1269 0.2313 80.708 2718.6492 NaN NaN 15.3 253 40.1 41.4 0.120 0.0789 0.170 0.103
9e+02 0.1269 0.2164 70.7548 2703.9895 NaN NaN 15.2 250 40.1 42.5 0.117 0.0776 0.162 0.102
9e+02 0.1269 0.2239 83.9713 2734.4656 NaN NaN 15.1 249 40.0 41.2 0.119 0.0796 0.169 0.105
9e+02 0.1269 0.2164 83.0614 2766.5372 NaN NaN 15.1 248 40.1 41.4 0.120 0.0824 0.165 0.104
9e+02 0.1269 0.2164 73.8174 2744.2395 NaN NaN 15.0 246 40.0 41.0 0.119 0.0815 0.167 0.106
9e+02 0.1269 0.2313 83.746 2846.1473 NaN NaN 14.9 251 40.1 41.2 0.122 0.0821 0.172 0.105
9e+02 0.1269 0.2164 79.2469 2694.9598 NaN NaN 14.5 251 40.1 41.2 0.118 0.0800 0.164 0.103
9e+02 0.1269 0.2313 87.2678 2718.932 NaN NaN 14.4 256 40.2 41.0 0.120 0.0786 0.170 0.102
9e+02 0.1269 0.2388 76.6431 2734.3024 NaN NaN 11.9 272 40.2 41.5 0.121 0.0796 0.176 0.107
9e+02 0.1269 0.2388 74.8668 2802.0332 NaN NaN 10.5 274 40.1 41.2 0.120 0.0785 0.175 0.105
1e+03 0.1269 0.2388 82.4426 2812.1029 NaN NaN 9.92 275 40.1 41.9 0.120 0.0787 0.174 0.104
1e+03 0.1269 0.2388 77.0679 2776.4882 NaN NaN 9.76 275 40.1 41.6 0.121 0.0793 0.176 0.108
1e+03 0.1269 0.2313 70.2403 2714.1786 NaN NaN 9.72 273 40.2 41.4 0.118 0.0773 0.168 0.102
1e+03 0.1269 0.2313 77.682 2806.8172 NaN NaN 9.79 276 40.1 41.9 0.119 0.0765 0.172 0.102
1e+03 0.1269 0.2313 62.7896 2719.8956 NaN NaN 9.71 272 40.1 41.2 0.119 0.0781 0.169 0.101
1e+03 0.1269 0.2388 78.9522 2806.0003 NaN NaN 9.78 276 40.1 42.3 0.117 0.0743 0.169 0.0994
1e+03 0.1269 0.2388 83.0125 2767.4026 NaN NaN 9.76 275 40.0 41.8 0.118 0.0752 0.173 0.104
1e+03 0.1269 0.2313 62.79 2758.2473 NaN NaN 9.73 274 40.0 43.1 0.119 0.0772 0.168 0.102
1e+03 0.1269 0.2239 76.113 2779.7249 NaN NaN 9.70 272 40.1 42.6 0.118 0.0775 0.166 0.103
1e+03 0.1269 0.2239 83.4325 2780.5748 NaN NaN 9.70 272 40.1 42.3 0.119 0.0778 0.167 0.105
1e+03 0.1269 0.2239 73.7658 2717.8802 NaN NaN 9.69 271 40.0 41.5 0.121 0.0806 0.169 0.105
1e+03 0.1269 0.2463 89.1522 2760.6712 NaN NaN 9.76 274 40.0 41.2 0.123 0.0801 0.179 0.109
1e+03 0.1269 0.2388 65.1014 2714.6553 NaN NaN 9.79 276 40.1 42.0 0.121 0.0781 0.178 0.108
1e+03 0.1269 0.2463 83.752 2753.3301 NaN NaN 9.78 276 40.0 41.1 0.127 0.0836 0.182 0.108
1e+03 0.1269 0.2463 103.9598 2780.1593 NaN NaN 9.86 280 40.2 41.5 0.126 0.0814 0.183 0.106
1e+03 0.1269 0.2388 74.8552 2728.7495 NaN NaN 9.76 275 40.0 41.4 0.125 0.0840 0.178 0.107
1e+03 0.1269 0.2537 74.5667 2731.7202 NaN NaN 9.76 274 40.0 41.2 0.126 0.0864 0.177 0.106
1e+03 0.1269 0.2463 79.3732 2751.2026 NaN NaN 9.79 276 40.0 41.1 0.129 0.0867 0.183 0.109
1e+03 0.1269 0.2463 80.7225 2836.117 NaN NaN 9.80 276 40.1 41.3 0.132 0.0871 0.184 0.110
1e+03 0.1269 0.2388 83.4097 2841.461 NaN NaN 9.74 274 40.1 41.2 0.137 0.0897 0.180 0.109
1e+03 0.1269 0.2313 93.0181 2785.5215 NaN NaN 9.74 274 40.0 41.0 0.138 0.0915 0.175 0.108
1e+03 0.1269 0.2239 80.9642 2739.0783 NaN NaN 9.66 269 40.0 41.2 0.138 0.0899 0.169 0.104
1e+03 0.1269 0.2239 83.7505 2693.3454 NaN NaN 9.67 270 40.0 41.0 0.138 0.0900 0.174 0.110
1e+03 0.1269 0.2239 72.13 2759.1827 NaN NaN 9.69 271 40.2 40.9 0.139 0.0895 0.169 0.104
1e+03 0.1269 0.2164 60.7162 2912.6197 NaN NaN 9.61 267 40.1 41.2 0.138 0.0905 0.166 0.106
1e+03 0.1269 0.2239 97.9198 2673.2552 NaN NaN 9.72 273 40.1 43.0 0.137 0.0859 0.169 0.106
1e+03 0.1269 0.2463 112.5779 2700.2554 NaN NaN 9.82 278 40.2 43.0 0.141 0.0857 0.179 0.105
1e+03 0.1269 0.2388 92.1974 2752.1063 NaN NaN 9.73 273 40.0 42.8 0.139 0.0868 0.173 0.106
1e+03 0.1269 0.2313 75.8289 2783.6599 NaN NaN 9.71 272 40.1 41.5 0.142 0.0890 0.178 0.111
1e+03 0.1269 0.2313 95.4517 2767.8708 NaN NaN 9.68 270 39.9 41.5 0.143 0.0887 0.179 0.111
1e+03 0.1269 0.2388 87.1058 2738.0914 NaN NaN 9.76 275 40.1 41.5 0.146 0.0902 0.177 0.108
1e+03 0.1269 0.2313 87.0446 2669.3348 NaN NaN 9.76 275 40.2 41.8 0.142 0.0870 0.173 0.104
1e+03 0.1269 0.2388 81.2084 2692.3213 NaN NaN 9.75 274 40.2 41.4 0.140 0.0845 0.174 0.103
1e+03 0.1269 0.2388 87.1194 2688.0845 NaN NaN 9.73 273 40.0 41.0 0.138 0.0828 0.174 0.104
1e+03 0.1269 0.2463 94.0768 2798.9596 NaN NaN 9.75 274 40.0 41.3 0.139 0.0832 0.177 0.103
1e+03 0.1269 0.2463 85.533 2662.2985 NaN NaN 9.80 277 40.1 41.4 0.137 0.0833 0.181 0.107
1e+03 0.1269 0.2463 77.3456 2704.4444 NaN NaN 9.77 275 39.9 41.5 0.132 0.0820 0.185 0.112
1e+03 0.1269 0.2463 70.8743 2762.8185 NaN NaN 9.82 278 40.1 41.8 0.126 0.0802 0.180 0.106
1e+03 0.1269 0.2463 69.1071 2620.1864 NaN NaN 9.82 277 40.0 42.6 0.125 0.0792 0.181 0.108
1e+03 0.1269 0.2388 70.3936 2776.9308 NaN NaN 9.75 274 40.1 41.9 0.121 0.0777 0.181 0.110
1e+03 0.1269 0.2463 70.9056 2771.6322 NaN NaN 9.77 275 40.1 41.7 0.123 0.0795 0.182 0.110
1e+03 0.1269 0.2463 71.4088 2718.3435 NaN NaN 9.79 276 40.0 42.0 0.124 0.0795 0.180 0.107
1e+03 0.1269 0.2388 75.5699 2813.4856 NaN NaN 9.76 275 40.0 43.0 0.122 0.0788 0.179 0.110
1e+03 0.1269 0.2463 77.1956 2833.6913 NaN NaN 9.79 276 40.0 41.7 0.122 0.0774 0.182 0.109
1e+03 0.1269 0.2463 76.9589 2818.8325 NaN NaN 9.83 278 40.1 43.0 0.123 0.0780 0.176 0.103
1e+03 0.1269 0.2537 83.4982 2759.775 NaN NaN 9.81 277 40.0 41.9 0.122 0.0778 0.184 0.106
1e+03 0.1269 0.2537 70.9958 2724.7589 NaN NaN 9.83 278 40.1 42.0 0.122 0.0767 0.189 0.113
1e+03 0.1269 0.2612 89.1155 2854.808 NaN NaN 9.86 279 40.0 41.3 0.125 0.0798 0.190 0.109
