#####################################################################
# Alchemist log file - simulation started at: 2024-04-12T13:58+0000 #
#####################################################################
#
# Algorithm = ff_linpro, CamHerdRatio = 2.0, NumberOfHerds = 8.0, Seed = 1.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceived[mean] NoisePerceived[variance] BodyCoverage[mean] BodyCoverage[variance] CentroidQuality[mean] CentroidQuality[variance] 
180.0036598152897 0.1288 0.1288 133.3941 1314.7366 29.526086181254566 65.41678303652498 0.1241135965388539 0.1051829212110375 0.11940237238916929 0.09728409501919423
185.0036598152897 0.1288 0.1288 127.3574 1349.2755 29.498586892879356 65.15203512895411 0.12323487128214515 0.10371018562927799 0.12005367827401507 0.09842300522223914
190.0036598152897 0.1288 0.1288 158.3426 1371.8353 29.52278222494458 67.34488892413714 0.12546820620525473 0.10744171783587403 0.11985498729637194 0.09799625478425539
195.0036598152897 0.1288 0.1288 174.5482 1376.1834 29.595287072081234 71.53968611110373 0.1253387670376079 0.10726376765559249 0.11920694547899718 0.09700980254003784
200.0036598152897 0.1288 0.1288 192.4616 1381.3903 29.649099420310517 75.2642402150901 0.1264641193172885 0.10909577483084633 0.12158238026283094 0.10084475635264191
205.0036598152897 0.1288 0.1288 208.2697 1398.8286 29.644969863798647 76.69004113738971 0.12501392561663588 0.10660690640116147 0.12125114125359936 0.10033354718435114
210.0036598152897 0.1288 0.1288 166.2253 1371.1296 29.65792716963605 78.44762479951444 0.1201743629675261 0.09872004956911022 0.12050088241738159 0.09907254395768778
215.0036598152897 0.1288 0.1288 159.4664 1364.7727 29.666494474534872 79.9701803896331 0.1148094100996834 0.09048824505582283 0.12171060557051622 0.10111868507452867
220.0036598152897 0.1288 0.1288 169.2363 1366.9145 29.670416680601747 81.46554124015879 0.10629043248934297 0.07785472195605776 0.12166011654443173 0.10100228852236857
225.0036598152897 0.1288 0.1288 138.832 1375.3665 29.698537772029507 83.85850911584505 0.09844808327004267 0.06716366196369065 0.1219078442778952 0.10140925356668497
230.0036598152897 0.1288 0.1288 178.2398 1386.55 29.711533416008617 85.42311675563847 0.09911229285265344 0.0679638999170931 0.12026292365429746 0.09884121259775666
235.0036598152897 0.1288 0.1364 196.6688 1423.8306 29.73455863126762 87.67217017794985 0.09804348457534258 0.06354327676664515 0.11174239136723814 0.11305804702964614
240.0036598152897 0.1288 0.1515 142.1395 1328.1041 29.687353092217528 86.45768911027123 0.10056814007631863 0.061444434137292364 0.09509732890292522 0.13115967553345476
245.0036598152897 0.1288 0.1818 119.1402 1328.8588 29.715874942722216 88.60594149238987 0.10754150751440922 0.06096999927017965 0.0721178379133702 0.15611944268260286
250.0036598152897 0.1364 0.197 168.7244 1363.6595 29.73429751305772 90.85246794283749 0.1170840828126924 0.06386202377513403 0.054791908651560965 0.17017765755558978
255.0036598152897 0.1364 0.2273 164.6504 1303.8877 29.78156008526724 94.06197537553733 0.1288836922010183 0.06319600092565142 0.03375482188835586 0.19366623280566414
260.00365981528967 0.1667 0.25 223.1616 1316.481 29.90699279054089 100.84074879074272 0.14471283968794618 0.07137102246432796 0.020190037677328063 0.2053345045489523
265.00365981528967 0.1667 0.2576 248.8157 1349.6757 29.9834220785868 106.09395621853874 0.1596258314877403 0.08401179337741096 0.03218252813314599 0.18339134699495252
270.00365981528967 0.1818 0.2576 205.9048 1270.7677 30.057417158961 110.86738205308092 0.16796534136106625 0.0928248257580447 0.04880407827450666 0.15774733237590094
275.00365981528967 0.2121 0.2576 213.0469 1358.5375 29.97937467254427 109.07231623291682 0.18155825721450813 0.10879315327159682 0.06654837726681093 0.1402920676557147
280.00365981528967 0.25 0.2576 217.2549 1332.8594 29.992345448188082 110.75835788504524 0.18470757697353773 0.11223034939098914 0.1825429367369894 0.13524521756192748
285.00365981528967 0.2576 0.2576 253.0235 1350.8296 29.97441300819823 112.46206272361799 0.17295924384471145 0.09602798919628765 0.1980667062191137 0.1283665527237301
290.00365981528967 0.2576 0.2576 167.5119 1363.4267 30.04045818710881 117.11224532877661 0.177305195967917 0.10163494981358162 0.20112749402011937 0.13118067995113256
295.00365981528967 0.2576 0.2576 212.9569 1354.5821 29.890273476718242 113.38406790391869 0.17952786545840194 0.10446238287340752 0.20796427621622704 0.13368255276637234
300.00365981528967 0.2576 0.2576 176.6209 1337.7559 29.894913081196787 116.08254933977848 0.1486585557280639 0.06638163234916278 0.21591484731722838 0.14016774626572723
305.00365981528967 0.2576 0.2576 217.4001 1323.9218 29.88172231466021 118.49391134727288 0.12047861904821909 0.04454455796627376 0.21733336009248447 0.14221646190202925
310.00365981528967 0.2576 0.2576 237.4618 1302.4219 29.760930865451904 117.15515749343038 0.11808494646452769 0.042279772037696915 0.22028641757387032 0.14469668299612362
315.00365981528967 0.2576 0.2576 279.5152 1343.6783 29.79403828131403 121.94729055116771 0.11987782125012428 0.04406026445040067 0.22107112499869053 0.14551834337586345
320.00365981528967 0.2576 0.2576 237.9428 1334.9861 29.54370315788357 114.98214833708518 0.12248673648389122 0.045991833022016475 0.2210492401248802 0.1454827814258473
325.00365981528967 0.2576 0.2576 250.7663 1335.5938 29.551775134537372 119.70038923666752 0.10973067175793602 0.03706619680765064 0.22157271234343892 0.14633448739554536
330.00365981528967 0.2576 0.2576 267.9387 1323.1859 29.341005996853415 114.931413833367 0.14916430571837472 0.07243100321664624 0.22367436435037802 0.14979001146480495
335.00365981528967 0.2576 0.2576 265.3838 1295.4539 29.211451260242313 113.1491778135525 0.1458248521207172 0.07011166302964843 0.22167366597310187 0.14717718009476194
340.00365981528967 0.2576 0.2576 236.085 1373.1094 29.129519751474888 113.00442685028665 0.1430856012220676 0.06905948757998805 0.22515026625612916 0.15039170069578023
345.00365981528967 0.25 0.2576 254.1708 1361.7963 28.877699002828106 105.06285804186527 0.15407104878764777 0.08719903473078394 0.22343985808658062 0.14948497229936766
350.00365981528967 0.2424 0.2576 232.1202 1340.7022 28.892657420566994 109.47982051941514 0.15192909891550474 0.08738381526942775 0.21995216547983937 0.1456265245098885
355.00365981528967 0.2348 0.2576 226.5671 1387.0802 28.838632457509696 110.44225582931344 0.14667166936582696 0.08409917015256879 0.21703210500775338 0.1422359851898436
360.00365981528967 0.2273 0.25 231.5497 1303.3374 28.783545711765168 111.14445475859021 0.13516646027919493 0.07558358075825256 0.21391032778997973 0.14404747657605702
365.00365981528967 0.2273 0.2348 236.8314 1358.5884 28.673750283532527 109.69072668149369 0.13529628712341032 0.07969909595052485 0.20347285120719197 0.1405105498007247
370.00365981528967 0.2045 0.2273 199.1589 1324.1119 28.534699660254756 107.70407137831118 0.13247476665213917 0.08164245813005175 0.19447774861910094 0.13525486017980637
375.00365981528967 0.2197 0.2197 185.1015 1301.7198 28.46338923233837 107.22179270122552 0.13311097879632985 0.08431903364607478 0.18664471786554165 0.13027648028277206
380.00365981528967 0.2121 0.2348 226.7029 1351.799 28.378739646496005 105.49776217878973 0.14115429001727323 0.09328768514430784 0.18866587498331497 0.12787331260175472
385.00365981528967 0.2121 0.2273 232.1273 1331.9759 28.31953793628437 104.3325149709139 0.12299544388041911 0.06836330888414524 0.1921552937573808 0.13188683528360956
390.00365981528967 0.2045 0.2273 220.9683 1329.1639 28.296210830071935 105.89181892675606 0.1110180948283832 0.05491731247440777 0.18790734806809972 0.12737843733369736
395.00365981528967 0.2197 0.2348 198.1458 1388.2596 28.29540142190529 106.38586130679711 0.10404175559744044 0.04538547055752147 0.1943950563175503 0.12980057478001672
400.00365981528967 0.2121 0.2273 203.6866 1339.8955 28.287467070666516 107.601293286761 0.08831901359042695 0.03250726764661857 0.19061508577229597 0.12879566294518602
405.00365981528967 0.2045 0.2273 196.8076 1363.2784 27.67228006293524 131.68468535038687 0.08132802433029104 0.027131361212467 0.19180457704758666 0.1318879918964312
410.00365981528967 0.2121 0.2197 149.6356 1362.4935 26.82541586427928 155.22991719789286 0.08274154526390026 0.029620689010601612 0.1861255609583026 0.12812958036250116
415.00365981528967 0.197 0.2273 145.4909 1388.1992 26.17968536320725 174.7201643429375 0.08717564419374828 0.032408287800277505 0.1857374185994923 0.12441188564589391
420.00365981528967 0.197 0.2273 160.9699 1353.2818 25.519672846937237 192.18619240727608 0.08976327643417889 0.03493276609717361 0.1881694543373509 0.12808058419364077
425.00365981528967 0.1894 0.2273 173.516 1371.6103 25.505051685688386 192.21857390314076 0.09207396346188398 0.03735308670858135 0.1887625102430007 0.12904953497473087
430.00365981528967 0.2045 0.2348 214.8057 1346.6755 25.482884353772842 189.78306874365882 0.09877513247693276 0.04153150156361876 0.2006791292699176 0.1331817643101991
435.00365981528967 0.197 0.2424 159.0433 1381.7748 25.45894520903924 189.3466452511707 0.10290145605650566 0.04411421328547665 0.20587282522384 0.1360670502384278
440.00365981528967 0.1818 0.25 183.4086 1396.857 25.390543886613113 186.91567802789066 0.1059315477785869 0.0487088473552766 0.2009871321852053 0.13243389115350923
445.00365981528967 0.1818 0.25 179.3906 1376.8135 25.401824483635426 188.13824335698692 0.09000385884778635 0.031801316341775236 0.2029074080271902 0.13177187977339913
450.00365981528967 0.1818 0.2424 137.8446 1338.2137 25.376381262385443 187.80222674094392 0.08155792474561878 0.025909793339845583 0.20025826169054614 0.13278258079341
455.00365981528967 0.1894 0.2348 143.5559 1317.5247 25.335968230309113 186.72637011420258 0.08889121661307516 0.033382143696566974 0.19606612638542453 0.13215814928926056
460.00365981528967 0.1742 0.2273 148.3402 1359.4315 25.329018370978268 187.15905259460334 0.08742654181534579 0.03325682958864256 0.19522862208431113 0.1348663212328916
465.00365981528967 0.197 0.2273 163.9857 1390.7315 25.335106847493904 187.29270029968623 0.08248334440881928 0.028841859972884715 0.1943833996320178 0.13485096148324102
470.00365981528967 0.1894 0.2197 174.5724 1355.3075 25.3684751165123 189.33476253035315 0.08006032855343105 0.027891020474484884 0.19032418152236824 0.1334357153016489
475.00365981528967 0.197 0.2197 236.34 1331.3817 25.4076831988 191.12543185769604 0.0853867879376122 0.032406097877609986 0.1874293027759293 0.13021321131400757
480.00365981528967 0.1894 0.2197 236.4154 1372.0918 25.345660320958533 188.23506152014602 0.08797997805473279 0.03508052296032754 0.1860941861579647 0.12968320373339945
485.00365981528967 0.1894 0.2121 222.7502 1365.4439 25.435013949209278 194.35491586149345 0.08656482874480356 0.03469036056420173 0.1815595098821476 0.1287757099161655
490.00365981528967 0.197 0.2045 292.6677 1410.9848 25.34037902201235 189.94971922865454 0.08074609216216071 0.03163693114571906 0.17750073825881377 0.12731484438238297
495.00365981528967 0.197 0.197 188.4715 1358.8514 25.243284935069013 185.3586978537596 0.08485944615191872 0.034887005415883375 0.17703625785119984 0.12699653376621528
500.00365981528967 0.1894 0.1894 131.429 1333.8821 25.21653639919131 185.39042179292946 0.0761672436074516 0.029498673986554303 0.16576483501232855 0.12171601532382813
505.00365981528967 0.1818 0.1894 143.8114 1385.2687 25.22326734730351 185.64361939718432 0.07513138826758958 0.028898357538696278 0.16570131296262716 0.12122624741273588
510.00365981528967 0.1742 0.197 153.7911 1330.5642 25.258288991660304 187.53931500383638 0.0752589498189958 0.028282564345466797 0.16840461516980162 0.12032415189244552
515.0036598152897 0.1667 0.197 114.6276 1345.0918 25.210316882935814 185.565967015087 0.07631300303483236 0.030201396283412063 0.16919252873183735 0.1214987216540244
520.0036598152897 0.1818 0.1894 135.6505 1309.9754 25.200040568857652 185.15058919675516 0.07513893188664614 0.03005949986437509 0.16401440744997306 0.1199617643060919
525.0036598152897 0.1742 0.1818 105.4849 1325.7505 25.154485165558583 184.1692227666894 0.07415063578019405 0.03053213403429554 0.1574589651575494 0.11589047889007166
530.0036598152897 0.1818 0.197 142.5415 1328.8864 25.247239897425146 185.52127843331328 0.09020519830994886 0.04146019926616972 0.17038014624961798 0.12368258894402277
535.0036598152897 0.1818 0.2045 105.5234 1312.8762 25.28649501678051 185.81350755687453 0.09110919178348845 0.040689367274144655 0.17542365699218648 0.12572191205770253
540.0036598152897 0.1818 0.1894 139.7677 1331.9766 25.306447768866036 186.968704867481 0.08766923014080137 0.038552686060721375 0.17049783900297277 0.12361109657226939
545.0036598152897 0.1742 0.1894 122.6808 1318.7971 25.22589003685733 184.09778511646263 0.07151738967189387 0.026999481549688027 0.16375563179871858 0.11971923467714143
550.0036598152897 0.1667 0.1818 163.4728 1327.0699 25.16374182976309 181.81964690449456 0.07258415035121396 0.029369767634208486 0.1585285382482799 0.11711212721348443
555.0036598152897 0.1742 0.1894 179.7073 1350.9991 25.1998059417654 180.0379137721982 0.0794949482176192 0.03299736677164574 0.16736916248074551 0.12317288558319282
560.0036598152897 0.1894 0.1894 150.8514 1365.3388 25.260439506673332 181.56536703683358 0.07115846570555683 0.0269059062022754 0.16558398687661982 0.12090265734076532
565.0036598152897 0.1894 0.1894 149.3035 1344.4733 25.264931825801224 182.41351923274948 0.07143522712250192 0.02789722768391834 0.16012755468996628 0.11506950764088156
570.0036598152897 0.1894 0.197 154.5684 1355.5974 25.360007887329274 184.14246593529788 0.07599087591884196 0.029304955583302213 0.17004839615458736 0.1225770866588905
575.0036598152897 0.1894 0.197 165.2458 1356.6841 25.51893552593025 189.80579408671684 0.06933185260338803 0.02361441887105359 0.17745629648428612 0.12721340211159304
580.0036598152897 0.1894 0.2121 163.8934 1362.6437 25.48124058155318 186.83576542398123 0.07574662178275061 0.027384307351144683 0.18337756395396174 0.12987075452169727
585.0036598152897 0.1894 0.2121 178.6801 1393.5052 25.503976921007617 185.67353260638794 0.0836730381599417 0.03280930408531365 0.18700511736791645 0.13372914894814933
590.0036598152897 0.1894 0.2045 157.3633 1379.7439 25.496444181512327 185.73156413629115 0.07371422681007064 0.025922308507778435 0.18385368359236332 0.13045629598683214
595.0036598152897 0.1667 0.2045 146.7023 1396.433 25.373142405756248 181.67182534857184 0.08597685771795491 0.03704129786215919 0.1745089944409243 0.12372012559043
600.0036598152897 0.1894 0.2045 149.1793 1317.0791 25.413733449197416 182.12915740856093 0.07791389641145073 0.029805934177051026 0.1755751283818708 0.12502916199622754
605.0036598152897 0.1818 0.2045 156.4002 1368.2154 25.428669208483203 181.90865113444073 0.08254081326962798 0.03238193809139846 0.17688013530158528 0.12664571364126193
610.0036598152897 0.1818 0.2045 161.0982 1409.6022 25.367118484767776 178.78339776518467 0.08652034337481605 0.03597323202794806 0.173280794374239 0.12253464057474005
615.0036598152897 0.1818 0.197 176.4862 1347.2528 25.330989188580702 176.50560393778767 0.0838144444448838 0.03482090928870253 0.17254716072826307 0.12542692948995834
620.0036598152897 0.1894 0.2197 204.2703 1362.892 25.464362529839804 179.01332759181133 0.0874578844598017 0.03426547665533155 0.18841826485336938 0.13152831839737264
625.0036598152897 0.1894 0.2273 188.0093 1304.4574 25.539115611715445 181.1018764771319 0.09640663290811483 0.0413388922423412 0.19446482349579783 0.13495172746276185
630.0036598152897 0.1894 0.2121 172.0242 1346.6045 25.519253012908766 182.20794507356993 0.09393999157839357 0.041832006059685296 0.18459454746440077 0.1317188451745838
635.0036598152897 0.1894 0.2121 258.3587 1404.5039 25.468757505073082 178.91813746945104 0.1045501330312788 0.05450261483528333 0.1832424698424396 0.1296244862302606
640.0036598152897 0.1742 0.2197 260.6173 1392.3594 25.47845947586973 179.29192393327114 0.1159572028884313 0.06745572896242327 0.1837210271390612 0.12695610166612256
645.0036598152897 0.1742 0.2121 172.2911 1354.0293 25.59184195692793 184.8792372127209 0.1043873640245661 0.05274191922489117 0.1825520218793829 0.12604661611083096
650.0036598152897 0.1742 0.2121 178.3973 1368.9852 25.40697813174301 187.05755302605922 0.12074853670242783 0.07422723782408715 0.18315409893333323 0.12675365936139138
655.0036598152897 0.1818 0.2121 196.4386 1362.0987 24.09634821441515 228.9712748562615 0.10423798697190974 0.05452219314962598 0.1790426568264533 0.12503763206450236
660.0036598152897 0.1818 0.2121 169.1352 1333.6304 23.221208410053762 244.3409349151099 0.10039056422324288 0.04912354512642359 0.1797196961657667 0.12700279353535118
665.0036598152897 0.1742 0.2121 142.6332 1341.5331 23.110529650316334 249.7854221294177 0.09974360281069089 0.048415773582616936 0.18077145820767518 0.12693391275400392
670.0036598152897 0.1894 0.2045 168.5246 1342.7828 23.141049477513597 251.07276754378225 0.09896114745675413 0.04947379718624693 0.1731147823696629 0.12287735593459803
675.0036598152897 0.1894 0.2045 203.0611 1368.2925 23.15950329759441 252.26299046970152 0.12174980610179183 0.07962124770535295 0.17187179229786953 0.12188344018446262
680.0036598152897 0.1894 0.2045 265.4923 1350.4151 23.255066269283166 256.7112947562033 0.1275779114315234 0.08768504173894047 0.16760525161367779 0.11618068274547248
685.0036598152897 0.2045 0.2045 270.3259 1341.4754 23.45418530847518 265.4432459469313 0.10925113023684413 0.06304965440266334 0.17352688670648314 0.12209590685045744
690.0036598152897 0.197 0.2045 251.6088 1351.7609 23.41982070829225 262.3434900736018 0.11071924209288293 0.0660530614480834 0.1744254984275267 0.12306314467523875
695.0036598152897 0.2045 0.2045 262.2739 1406.0189 23.377454013129782 258.89306129593086 0.11681039096190544 0.07400325488881065 0.17624626708019106 0.12500927371974244
700.0036598152897 0.197 0.2197 250.931 1369.4807 23.864409376119074 244.95881024479343 0.13158845956093596 0.08882559249763412 0.1954585878621801 0.13518652736837772
705.0036598152897 0.197 0.2197 206.0142 1371.818 24.034048496890026 241.64371389025536 0.1266146566615592 0.08288148163292387 0.19146095594294152 0.13431942055637025
710.0036598152897 0.197 0.2197 213.5422 1351.7318 24.22802495846956 238.53610329118567 0.12136678704881983 0.07708887397984329 0.18957843738986757 0.13278099265687704
715.0036598152897 0.2121 0.2197 186.2574 1399.478 24.61709077396704 221.3222815451707 0.11936983668414819 0.07462089239972777 0.1845024178593874 0.1301014235953509
720.0036598152897 0.197 0.2121 141.7155 1316.5977 24.868139833967202 211.78282867892818 0.11398587920589283 0.06811891352075322 0.17574182164264665 0.1215212605769194
725.0036598152897 0.2045 0.2121 187.364 1378.0784 25.57511602173987 194.99796257798158 0.11826093578341877 0.07071308750278414 0.18429951303334974 0.12819584179686488
730.0036598152897 0.197 0.2121 119.3345 1392.7021 25.705251333289226 188.78365004855084 0.11467218713845129 0.06735461815587067 0.17842275581039582 0.12420431547350753
735.0036598152897 0.197 0.197 117.6018 1323.7185 26.046884812029685 180.6041855280413 0.10890809705419895 0.06310028307774003 0.16928325182237297 0.12207839348450215
740.0036598152897 0.1894 0.1894 141.9709 1356.8118 26.026874564385867 179.05365543200364 0.10962968771744107 0.06611733320225799 0.16531242538343446 0.12127149533608625
745.0036598152897 0.1894 0.197 189.4873 1356.5898 26.206363490183673 186.83951769058294 0.10087104208234539 0.052838917477799924 0.16630319239628566 0.11796485918412235
750.0036598152897 0.1894 0.197 178.2756 1343.3155 26.212529941972686 185.9925973779048 0.1012530636162937 0.053450947343917046 0.17042653535961264 0.1229714201252333
755.0036598152897 0.1894 0.197 150.4078 1417.0471 26.240448154968572 186.55531634895468 0.10126452499293924 0.054094525229499535 0.17129191537704566 0.12372933756767801
760.0036598152897 0.1818 0.197 120.9904 1311.3064 26.256099664364978 187.17458030464158 0.0956029242441798 0.047407547246878144 0.16818833617429024 0.12037057258888234
765.0036598152897 0.1894 0.197 251.1748 1354.4632 26.37126775833609 190.5582495958242 0.06977606018594676 0.025257136730451657 0.16768124650544056 0.11971047554062023
770.0036598152897 0.1818 0.2045 219.2428 1359.0717 26.34240143962272 187.29110437726501 0.08560984983856484 0.03653140658808851 0.17608369966254464 0.12508857053285452
775.0036598152897 0.1894 0.2121 190.762 1277.5684 26.306195837575178 184.0900685166338 0.09144985778869924 0.043676136265576065 0.17900142663101226 0.12461366005970106
780.0036598152897 0.197 0.2045 167.3134 1381.9705 26.298788809091146 184.60168114216827 0.08300014511978951 0.034503148974315216 0.17068890172562468 0.11885384056982391
785.0036598152897 0.1894 0.197 156.2861 1331.3512 26.311144139656456 184.60827952347745 0.08441479786243906 0.036709592823941116 0.16844731006167998 0.12061471370325771
790.0036598152897 0.197 0.2121 197.9856 1350.125 26.468247418758 188.4327987642186 0.07252382190083738 0.025661263698945176 0.18078917170252096 0.1269966669868207
795.0036598152897 0.197 0.2121 220.174 1320.0766 26.468538760133672 187.47173217512707 0.09527823328842795 0.04905148137613225 0.18129755637860714 0.12674294524185817
800.0036598152897 0.1818 0.2045 203.963 1397.9182 26.38634667047557 184.74823566311554 0.07881468496374304 0.029855110160395524 0.17302029196326718 0.1216144047397562
805.0036598152897 0.197 0.2045 173.4472 1401.9699 26.37181124652623 181.59471583647704 0.08540877181004687 0.03604307145761679 0.17537391715240666 0.12416713742755656
810.0036598152897 0.2045 0.2045 119.0427 1332.913 26.301234268428974 178.35845439056965 0.09069372583063924 0.04011202001191329 0.17285892521629048 0.12087344458731436
815.0036598152897 0.197 0.2045 158.5525 1390.7982 26.28273267427763 177.6135857429237 0.08424520762524258 0.03480934552383284 0.17199297494545449 0.12071835856766529
820.0036598152897 0.2045 0.2045 156.3607 1451.3978 26.446088054446314 183.00628662524144 0.07156511081338669 0.02490946044019251 0.1702276294619255 0.11802808531141962
825.0036598152897 0.197 0.2121 161.843 1418.0528 26.52976277133844 186.24843082967672 0.07159027814738013 0.023754514707412643 0.1764314823494404 0.1217554984752722
830.0036598152897 0.2045 0.2045 166.2576 1369.3029 26.586305744389982 189.1241509193815 0.06395908959542493 0.01914251622027462 0.1700018217680101 0.11775395338716593
835.0036598152897 0.2045 0.2121 128.6943 1321.8729 26.56848090650102 187.51953946483496 0.07030450412539177 0.02329319074456962 0.174943478463492 0.12019812139318939
840.0036598152897 0.2121 0.2121 193.2981 1346.7942 26.688748494012277 192.0185090951696 0.0704853326526205 0.02292772182974174 0.1775358756568383 0.12345161075107072
