#####################################################################
# Alchemist log file - simulation started at: 2024-04-26T09:51+0000 #
#####################################################################
#
# Algorithm = bc_re_c, CamHerdRatio = 2.0, NumberOfHerds = 8.0, Seed = 2.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] BodyCoverageOnlyCovered[mean] BodyCoverageOnlyCovered[variance] FovDistance[mean] FovDistance[variance] FovDistanceOnlyCovered[mean] FovDistanceOnlyCovered[variance] 
0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0032884513038209384 0.0 0.0 0.0 2.2361 6.15700574008954E-4 0.0 24.381272931816916 0.0 24.381272931816916 24.381272931816916 0.0 0.0 NaN NaN 0.0 0.0 NaN NaN
10.002359754566953 0.0 0.0 1495.0 2383.94 0.015180055135718708 4.537452841865074E-4 27.441697186904985 6.709743393517543 31.755386057184992 32.15505522523448 0.0 0.0 NaN NaN 0.0 0.0 NaN NaN
20.002359754566953 0.0 0.0 1600.0 2526.857 0.027415444797333564 0.0018250047851341496 28.088930881583217 10.171097489467778 33.52776635988679 34.60185961556118 0.0 0.0 NaN NaN 0.0 0.0 NaN NaN
30.002359754566953 0.1288 0.2576 1600.0 2601.038 0.07818272199054153 0.01699880543445591 29.26305046290251 22.73983249222052 37.50842060552624 38.8292736146673 0.08530141964685631 0.029525175270637086 0.331170217452501 0.033314168802870685 0.19034335531376703 0.1098504190623947 0.7389800853358015 0.018355451508860407
40.00235975456695 0.197 0.2576 1519.0204 2558.1044 0.1304605830725884 0.05101024203545158 30.00065175813748 37.520664550389576 41.170887167474504 43.13317394848808 0.1045185340685029 0.04263635118503545 0.4057778381483053 0.04330467075049801 0.19640781820696587 0.11627798805715278 0.7625244706858675 0.016829430576891725
50.00235975456695 0.2576 0.2576 1501.7226 2825.1164 0.16119098085014885 0.07172005965745513 30.412345469926112 47.448640646842215 42.17164622367247 43.75194659651821 0.11469610940369007 0.04090215406821255 0.4452907776849143 0.010697468092822104 0.20573330185623087 0.12617129785939254 0.7987292895594846 0.012865728624416393
60.00235975456695 0.2576 0.2576 1395.7648 2778.4214 0.1680858693613095 0.0765721855870353 30.438529437294225 51.170652388871716 42.35723171649806 43.96393855222422 0.16088968150206004 0.077594941883593 0.6246305281844684 0.009583937170197782 0.2057511637944896 0.12622256660420592 0.7987986359080185 0.012984509865135703
70.00235975456695 0.2576 0.2576 1310.8639 2598.1043 0.18618489410611666 0.09379634061462584 30.72486025123916 59.981642935040846 44.0502755036247 45.489132647891644 0.1775621135142634 0.09202863727546769 0.6893587936436109 0.001823001664364672 0.20815124758991332 0.12902147367503594 0.8081166082902517 0.012641999711595936
80.00235975456695 0.2576 0.2576 1368.5325 2664.4493 0.19194977445496095 0.09791604893770631 30.77331460933894 62.909947813882525 43.72098051545599 45.29290555572288 0.19392312767378198 0.11035846466911142 0.7528780250864476 0.0045125350380141385 0.2078720877011709 0.1295037573145888 0.807032811075134 0.015895511230937458
90.00235975456695 0.2576 0.2576 1272.5419 2736.1741 0.20409699502989762 0.11098629514721424 30.95600714525159 69.71265615602512 44.767685287369744 46.088922132949875 0.20870190414996329 0.1271041918497828 0.8102544514057398 0.0023844769877005827 0.2047536686163978 0.12713902594851637 0.7949260075695445 0.021343599971742806
100.00235975456695 0.2576 0.2576 1217.2248 2708.2516 0.20760468838979165 0.11513519326098401 30.989792659222765 72.11108276425074 45.035068952322476 46.00751727564953 0.21320454049577686 0.13301412748794647 0.8277352748659573 0.0039428074480815905 0.20046083640738332 0.12175249367169332 0.7782597178169 0.020016317011161796
110.00235975456695 0.2576 0.2576 950.0314 2590.5702 0.2104037051637299 0.1185186467926961 31.004416609682444 73.79981408717701 45.02722621906209 45.997511928391575 0.21816878383329533 0.1391406405820861 0.8470082195880878 0.003573639580247299 0.20575935687728658 0.12814194055133865 0.7988304443471126 0.020564970936521605
