#####################################################################
# Alchemist log file - simulation started at: 2024-04-26T16:45+0000 #
#####################################################################
#
# Algorithm = ff_linpro_c, CamHerdRatio = 2.0, NumberOfHerds = 8, Seed = 1.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] BodyCoverageOnlyCovered[mean] BodyCoverageOnlyCovered[variance] FovDistance[mean] FovDistance[variance] FovDistanceOnlyCovered[mean] FovDistanceOnlyCovered[variance] 
0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0036598152896893943 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
10.003659815289689 0.0 0.0 1510.0 2506.9984 0.02879136912605168 0.0027223789376433194 28.258835007247573 10.162713827331961 34.338430709916 35.76724931653785 0.0 0.0 NaN NaN 0.0 0.0 NaN NaN
20.003659815289687 0.0 0.1288 1586.9631 2507.8348 0.06379192830967852 0.018947304502120527 29.150547038788165 18.683844764292463 37.31638470435357 41.88815922349324 0.03185516988841102 0.007049433698317992 0.24734602501589734 0.0010851315592268862 0.09703623358722531 0.06684859983339055 0.7534578137361025 0.021825319425953556
30.003659815289687 0.1288 0.1591 1558.7605 2678.2858 0.09899731755303852 0.03543843367946316 30.261649689238087 25.548246444052825 40.653798566109224 42.87096599520044 0.06149321712865801 0.021080061986041742 0.36895930277194805 0.012654939204865196 0.11131228812388932 0.06839996499005849 0.6678737287433358 0.037272123429983935
40.00365981528969 0.1288 0.2576 1442.4656 2683.71 0.16354409658232436 0.0601562661000733 31.84304980010105 36.69830485084302 42.13438614585665 44.096613836208 0.08787733810783824 0.028392386308102407 0.34117084206572496 0.023674134338434696 0.1962526735637881 0.11768510913219694 0.7619221444241185 0.02311763706152624
50.00365981528969 0.2576 0.3712 1358.729 2765.7333 0.1593675927200627 0.037670797514479624 32.10292496687261 29.649553809785854 39.57699089266226 40.49686212435361 0.1632686108470331 0.05840884617720189 0.4398256455471095 0.03523649811777599 0.283992046683966 0.1454798891624781 0.7650397992302758 0.021351090727138047
60.00365981528969 0.2576 0.3712 1270.634 2686.3901 0.15350070000936922 0.03442362956571222 32.18300702760755 26.53282324019381 39.43624082277522 40.126909404472634 0.18157794423037785 0.06612738711062977 0.48914874772265055 0.026890456596709928 0.27452320715016354 0.13778863432515204 0.7395319049759508 0.02499503037612261
70.0036598152897 0.2879 0.4848 1236.6226 2731.1854 0.16614456949001083 0.030300009186352127 32.46318669837404 27.471126965868187 38.7427169787857 39.664970989965475 0.22371212842081434 0.07253711167299791 0.4614062648679295 0.03941672307463728 0.36156060686859387 0.1522323296231172 0.7457187516664748 0.025525452714802124
80.0036598152897 0.3636 0.4924 1196.4395 2696.4195 0.17967707491309756 0.03413855134826045 32.499116718827516 31.220116555041997 38.72105152305476 39.29707017664 0.24884058852976332 0.07990193014488134 0.5132337138426368 0.02829592141868315 0.366153177480444 0.1558048979567565 0.7551909285534157 0.02551402669725026
90.0036598152897 0.3636 0.4924 1123.437 2710.1204 0.18599948222121301 0.03322303731994437 32.8826358166365 29.828522210094086 38.788928472397856 39.59868649852415 0.2544570109817631 0.07523500891977626 0.5167434684552727 0.01634411365390158 0.37067251015369473 0.15420681082353316 0.7527503283121186 0.0235389690470832
