#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T16:05+0000 #
#####################################################################
#
# Algorithm = ff_linpro, CamHerdRatio = 1.0, NumberOfHerds = 8.0, Seed = 20.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.003 0.0 0.0 0.0 1.0 NaN NaN 40.2 0.00 40.2 40.2 0.00 0.00 0.00 0.00
1e+01 0.1221 0.1221 413.4123 2463.1169 NaN NaN 27.0 46.6 42.0 43.8 0.107 0.0846 0.106 0.0820
2e+01 0.1221 0.1221 141.3376 2538.3706 NaN NaN 27.1 51.3 43.3 45.8 0.115 0.0970 0.110 0.0883
3e+01 0.1221 0.1221 193.6061 2657.3643 NaN NaN 27.1 52.1 43.9 45.6 0.117 0.0997 0.110 0.0887
4e+01 0.1221 0.1221 130.8719 2613.6907 NaN NaN 27.2 53.8 44.0 47.9 0.119 0.102 0.109 0.0879
5e+01 0.1221 0.1221 261.4632 2786.0984 NaN NaN 27.3 60.7 45.3 48.8 0.117 0.0990 0.106 0.0824
6e+01 0.1221 0.1221 230.5001 2726.2847 NaN NaN 27.2 57.0 45.1 46.8 0.116 0.0985 0.109 0.0870
7e+01 0.1221 0.1221 141.1996 2658.3139 NaN NaN 27.3 58.7 45.5 47.4 0.113 0.0928 0.107 0.0843
8e+01 0.1221 0.1221 128.7895 2704.7456 NaN NaN 27.2 56.5 45.1 47.6 0.112 0.0909 0.104 0.0803
9e+01 0.1221 0.1221 116.8237 2657.4429 NaN NaN 27.2 56.9 45.0 48.3 0.111 0.0900 0.101 0.0763
1e+02 0.1221 0.1221 159.0597 2715.8776 NaN NaN 27.2 58.1 45.3 48.5 0.114 0.0950 0.106 0.0823
1e+02 0.1221 0.1221 161.7903 2685.4402 NaN NaN 27.2 57.5 45.2 47.5 0.119 0.102 0.107 0.0838
1e+02 0.1221 0.1221 191.9746 2593.8061 NaN NaN 27.1 55.0 44.9 46.7 0.117 0.0996 0.106 0.0827
1e+02 0.1221 0.1221 119.7031 2633.7646 NaN NaN 27.0 54.7 44.9 46.7 0.115 0.0970 0.104 0.0796
