#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T14:33+0000 #
#####################################################################
#
# Algorithm = bc_re_c, CamHerdRatio = 1.0, NumberOfHerds = 8.0, Seed = 5.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.005 0.0 0.0 0.0 1.4142 NaN NaN 31.2 0.00 31.2 31.2 0.00 0.00 0.00 0.00
1e+01 0.0 0.0 735.0 2542.0621 NaN NaN 24.7 18.0 31.8 33.0 0.00 0.00 0.00 0.00
2e+01 0.0 0.1269 800.0 2509.6532 NaN NaN 25.4 31.9 36.8 39.8 0.0397 0.0112 0.101 0.0715
3e+01 0.1269 0.1269 758.771 2641.1373 NaN NaN 23.9 96.7 40.6 42.6 0.0989 0.0682 0.100 0.0716
4e+01 0.1269 0.1269 714.825 2679.4054 NaN NaN 21.8 153 41.4 43.3 0.115 0.0927 0.104 0.0769
5e+01 0.1269 0.1269 634.5064 2754.5911 NaN NaN 20.8 181 42.7 43.3 0.123 0.105 0.104 0.0766
6e+01 0.1269 0.1269 581.5065 2751.908 NaN NaN 21.0 192 44.3 45.9 0.127 0.111 0.104 0.0765
7e+01 0.1269 0.1269 427.8696 2662.9362 NaN NaN 21.1 197 44.8 46.6 0.127 0.111 0.108 0.0812
8e+01 0.1269 0.1269 431.2896 2691.2749 NaN NaN 21.0 194 44.5 45.3 0.127 0.112 0.101 0.0735
9e+01 0.1269 0.1269 392.3971 2742.0278 NaN NaN 21.1 196 44.5 46.2 0.127 0.112 0.0975 0.0693
1e+02 0.1269 0.1269 433.8415 2769.0486 NaN NaN 21.1 196 44.3 45.9 0.127 0.112 0.0977 0.0698
1e+02 0.1269 0.1269 431.5324 2801.032 NaN NaN 21.1 199 44.4 46.1 0.127 0.111 0.0941 0.0658
1e+02 0.1269 0.1269 376.4232 2799.9668 NaN NaN 21.2 203 44.5 46.6 0.125 0.109 0.0897 0.0614
1e+02 0.1269 0.1269 438.3366 2783.699 NaN NaN 21.3 204 44.4 45.8 0.126 0.111 0.0918 0.0627
1e+02 0.1269 0.1269 439.162 2899.4983 NaN NaN 21.4 208 44.5 46.0 0.126 0.110 0.0901 0.0608
2e+02 0.1269 0.1418 421.2535 2752.9282 NaN NaN 21.4 212 44.6 45.9 0.130 0.109 0.0708 0.0959
2e+02 0.1343 0.2015 432.5068 2782.5497 NaN NaN 22.5 196 44.4 46.7 0.147 0.109 0.000599 0.182
2e+02 0.1866 0.2388 456.9948 2796.8819 NaN NaN 24.0 166 44.4 45.7 0.170 0.115 -0.00570 0.182
