#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T14:15+0000 #
#####################################################################
#
# Algorithm = bc_re_c, CamHerdRatio = 0.5, NumberOfHerds = 8.0, Seed = 1.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.005 0.0 0.0 0.0 4.1231 NaN NaN 28.4 0.00 28.4 28.4 0.00 0.00 0.00 0.00
1e+01 0.0 0.0 375.0 2504.8753 NaN NaN 15.8 142 30.4 32.1 0.00 0.00 0.00 0.00
2e+01 0.0 0.1288 386.5643 2506.8348 NaN NaN 18.1 143 35.7 39.3 0.0516 0.0182 0.0972 0.0670
3e+01 0.0 0.1288 400.0 2679.2858 NaN NaN 19.1 140 38.0 40.1 0.0481 0.0160 0.0817 0.0471
4e+01 0.1212 0.1288 385.27 2683.71 NaN NaN 19.0 150 38.5 40.8 0.0680 0.0317 0.0966 0.0664
5e+01 0.1288 0.1288 294.7677 2764.7333 NaN NaN 19.3 163 41.2 43.8 0.128 0.111 0.0980 0.0691
6e+01 0.1288 0.1288 148.706 2687.3901 NaN NaN 19.1 166 41.4 42.6 0.126 0.108 0.0951 0.0654
7e+01 0.1288 0.1288 118.3003 2730.5996 NaN NaN 18.0 183 41.4 42.4 0.124 0.106 0.0989 0.0708
8e+01 0.1288 0.1288 157.1017 2696.0052 NaN NaN 17.1 196 41.4 42.0 0.122 0.101 0.0988 0.0703
9e+01 0.1288 0.1288 118.7095 2711.1204 NaN NaN 14.9 222 41.4 41.9 0.124 0.105 0.0979 0.0685
1e+02 0.1288 0.1288 162.6685 2767.6921 NaN NaN 14.4 228 41.3 42.3 0.128 0.111 0.104 0.0756
1e+02 0.1288 0.1288 139.1638 2821.1622 NaN NaN 14.4 229 41.3 42.3 0.128 0.112 0.103 0.0747
1e+02 0.1288 0.1288 124.5262 2733.5026 NaN NaN 14.4 230 41.4 42.5 0.128 0.112 0.104 0.0759
1e+02 0.1288 0.1288 107.8907 2693.1804 NaN NaN 14.5 231 41.4 42.5 0.127 0.110 0.104 0.0756
1e+02 0.1288 0.1288 114.0924 2808.7881 NaN NaN 14.5 232 41.4 42.6 0.128 0.112 0.101 0.0715
2e+02 0.1288 0.1288 103.8925 2777.1659 NaN NaN 14.5 233 41.4 42.1 0.125 0.106 0.0997 0.0703
2e+02 0.1288 0.1288 123.4115 2729.6597 NaN NaN 14.6 234 41.3 42.3 0.123 0.103 0.101 0.0720
2e+02 0.1288 0.1288 131.0518 2625.5637 NaN NaN 14.6 236 41.4 41.9 0.126 0.108 0.105 0.0762
2e+02 0.1288 0.1288 84.3161 2645.8348 NaN NaN 14.7 238 41.4 42.1 0.128 0.111 0.102 0.0727
2e+02 0.1288 0.1288 110.3366 2722.1108 NaN NaN 14.4 243 41.3 41.8 0.128 0.112 0.104 0.0760
2e+02 0.1288 0.1288 93.9777 2756.5737 NaN NaN 13.3 257 41.3 42.5 0.128 0.111 0.100 0.0707
2e+02 0.1288 0.1288 104.2089 2768.9582 NaN NaN 12.5 265 41.3 42.3 0.128 0.112 0.105 0.0761
2e+02 0.1288 0.1288 125.2604 2733.9232 NaN NaN 12.6 270 41.3 42.6 0.128 0.112 0.104 0.0764
2e+02 0.1288 0.1288 127.9788 2761.6803 NaN NaN 12.8 277 41.3 43.1 0.128 0.112 0.106 0.0777
2e+02 0.1364 0.1591 119.2414 2750.9347 NaN NaN 12.9 284 41.4 43.4 0.132 0.111 0.0740 0.111
3e+02 0.1288 0.2121 121.2873 2694.3467 NaN NaN 13.2 294 41.4 43.5 0.148 0.113 0.0306 0.152
3e+02 0.25 0.2576 155.0426 2618.5403 NaN NaN 13.5 314 41.8 43.6 0.188 0.119 0.134 0.0776
3e+02 0.2576 0.2576 258.7664 2620.4434 NaN NaN 13.6 320 42.3 42.6 0.186 0.116 0.134 0.0765
3e+02 0.2576 0.2576 268.9149 2692.3969 NaN NaN 13.7 323 42.5 43.1 0.183 0.114 0.0905 0.0837
3e+02 0.2576 0.2576 275.0782 2713.2563 NaN NaN 13.5 314 42.0 42.5 0.189 0.116 0.0518 0.108
3e+02 0.2576 0.2576 226.0868 2693.338 NaN NaN 13.3 307 41.5 42.0 0.187 0.115 0.0431 0.114
3e+02 0.1894 0.25 185.0405 2625.3437 NaN NaN 13.0 291 41.4 42.6 0.186 0.120 -0.0139 0.201
3e+02 0.1288 0.197 116.1531 2677.6644 NaN NaN 12.8 282 41.4 43.6 0.155 0.115 0.0278 0.178
3e+02 0.1288 0.1288 120.3249 2662.9028 NaN NaN 12.5 273 41.4 43.3 0.128 0.112 0.105 0.0771
3e+02 0.1288 0.1288 131.4957 2665.4402 NaN NaN 12.3 264 41.4 42.6 0.128 0.111 0.104 0.0762
4e+02 0.1288 0.1288 120.7026 2704.327 NaN NaN 12.1 258 41.4 43.0 0.128 0.112 0.102 0.0735
4e+02 0.1288 0.1288 117.0826 2689.0034 NaN NaN 12.0 254 41.4 43.8 0.127 0.110 0.101 0.0724
4e+02 0.1288 0.1288 138.4394 2683.286 NaN NaN 11.8 249 41.4 44.3 0.127 0.109 0.0982 0.0696
4e+02 0.1288 0.1288 117.908 2653.5188 NaN NaN 10.0 248 41.4 44.1 0.127 0.110 0.0949 0.0651
4e+02 0.1288 0.1288 109.1081 2661.1398 NaN NaN 8.89 245 41.4 44.2 0.126 0.108 0.0919 0.0621
4e+02 0.1288 0.1288 116.3774 2728.3911 NaN NaN 8.83 244 41.5 44.8 0.125 0.107 0.0862 0.0559
4e+02 0.1288 0.1288 136.0387 2725.5358 NaN NaN 8.74 240 41.4 44.7 0.125 0.107 0.0897 0.0600
4e+02 0.1288 0.1288 112.6762 2743.6042 NaN NaN 8.65 237 41.4 45.7 0.125 0.107 0.0896 0.0594
4e+02 0.1288 0.1288 127.4976 2715.1627 NaN NaN 8.55 233 41.4 44.2 0.126 0.109 0.0931 0.0635
4e+02 0.1288 0.1288 102.7761 2779.8678 NaN NaN 8.47 230 41.5 44.1 0.127 0.111 0.0955 0.0659
5e+02 0.1288 0.1288 81.8163 2716.9142 NaN NaN 8.42 229 41.4 44.8 0.126 0.109 0.0964 0.0672
5e+02 0.1288 0.1288 95.1662 2674.8331 NaN NaN 8.35 226 41.4 43.2 0.127 0.110 0.0947 0.0645
5e+02 0.1288 0.1288 124.8343 2744.039 NaN NaN 8.30 225 41.4 43.7 0.126 0.109 0.0935 0.0642
5e+02 0.1288 0.1288 140.6371 2704.4735 NaN NaN 8.25 224 41.4 44.4 0.126 0.109 0.0970 0.0680
5e+02 0.1288 0.1288 108.845 2777.4286 NaN NaN 8.19 221 41.4 44.0 0.126 0.109 0.0972 0.0675
5e+02 0.1288 0.1288 94.0686 2691.7335 NaN NaN 8.13 220 41.4 44.0 0.125 0.107 0.0954 0.0662
5e+02 0.1288 0.1288 115.4989 2716.8329 NaN NaN 8.09 219 41.5 43.5 0.126 0.108 0.0941 0.0636
5e+02 0.1288 0.1288 100.2574 2655.0672 NaN NaN 8.05 218 41.5 43.9 0.126 0.108 0.0957 0.0651
5e+02 0.1288 0.1288 94.0842 2653.6369 NaN NaN 7.25 213 41.5 45.0 0.127 0.110 0.0969 0.0672
5e+02 0.1288 0.1288 77.0502 2645.8527 NaN NaN 6.60 207 41.3 43.9 0.128 0.112 0.0997 0.0712
6e+02 0.1288 0.1288 106.5576 2646.6954 NaN NaN 7.52 214 41.4 44.0 0.128 0.111 0.101 0.0725
6e+02 0.1288 0.1288 105.4328 2715.5095 NaN NaN 7.69 214 41.4 43.0 0.127 0.110 0.101 0.0717
6e+02 0.1288 0.1288 98.9119 2699.485 NaN NaN 7.75 217 41.4 44.1 0.128 0.111 0.0965 0.0669
6e+02 0.1288 0.1288 127.0017 2719.9136 NaN NaN 7.76 216 41.4 43.8 0.127 0.111 0.100 0.0720
6e+02 0.1288 0.1288 130.3529 2775.3722 NaN NaN 7.78 217 41.4 43.0 0.128 0.112 0.102 0.0736
6e+02 0.1288 0.1288 92.0723 2711.389 NaN NaN 7.83 218 41.4 43.4 0.128 0.112 0.101 0.0737
6e+02 0.1288 0.1288 133.2834 2777.8176 NaN NaN 7.84 218 41.3 42.9 0.128 0.112 0.102 0.0740
6e+02 0.1288 0.1288 117.0436 2710.1448 NaN NaN 7.89 220 41.4 42.9 0.128 0.111 0.100 0.0713
6e+02 0.1288 0.1288 138.3032 2651.0619 NaN NaN 7.92 220 41.4 42.6 0.128 0.111 0.100 0.0708
6e+02 0.1288 0.1288 141.4609 2795.8633 NaN NaN 7.96 221 41.4 42.4 0.128 0.112 0.100 0.0703
7e+02 0.1288 0.1288 130.947 2726.1375 NaN NaN 8.00 223 41.4 42.4 0.128 0.112 0.102 0.0724
7e+02 0.1288 0.1288 111.5615 2693.606 NaN NaN 8.04 223 41.4 42.4 0.129 0.113 0.102 0.0738
7e+02 0.1288 0.1288 103.3183 2684.3159 NaN NaN 8.08 225 41.3 42.5 0.128 0.112 0.101 0.0722
7e+02 0.1288 0.1288 102.7112 2718.7076 NaN NaN 8.13 227 41.4 43.0 0.128 0.112 0.0987 0.0691
7e+02 0.1288 0.1288 135.7336 2692.2363 NaN NaN 8.23 232 41.6 44.1 0.127 0.110 0.0926 0.0623
7e+02 0.1288 0.1288 153.0208 2776.4996 NaN NaN 8.25 232 41.4 43.5 0.127 0.110 0.0971 0.0679
7e+02 0.1288 0.1288 145.2285 2727.5498 NaN NaN 8.30 234 41.4 43.9 0.127 0.110 0.0955 0.0665
7e+02 0.1288 0.1288 110.2112 2712.0757 NaN NaN 8.34 235 41.4 44.2 0.127 0.111 0.0969 0.0675
7e+02 0.1288 0.1288 104.3216 2769.7806 NaN NaN 8.38 236 41.4 43.4 0.128 0.111 0.0979 0.0677
7e+02 0.1288 0.1288 93.517 2680.5303 NaN NaN 8.42 238 41.4 43.9 0.128 0.111 0.0976 0.0684
8e+02 0.1288 0.1288 164.2834 2700.9053 NaN NaN 8.48 240 41.4 43.9 0.127 0.110 0.0950 0.0657
8e+02 0.1288 0.1288 85.2814 2727.7677 NaN NaN 8.52 242 41.4 44.4 0.126 0.109 0.0925 0.0625
8e+02 0.1288 0.1288 106.8767 2714.1207 NaN NaN 8.55 243 41.5 45.0 0.126 0.109 0.0938 0.0640
8e+02 0.1288 0.1288 123.9816 2659.5389 NaN NaN 8.58 245 41.5 44.5 0.127 0.109 0.0923 0.0622
8e+02 0.1288 0.1288 133.8407 2680.4762 NaN NaN 8.59 244 41.5 44.2 0.127 0.111 0.0947 0.0640
8e+02 0.1288 0.1288 128.5589 2716.9948 NaN NaN 8.59 244 41.5 43.9 0.128 0.112 0.0974 0.0680
8e+02 0.1288 0.1288 102.925 2736.8829 NaN NaN 8.58 243 41.4 42.8 0.128 0.112 0.101 0.0716
8e+02 0.1288 0.1288 111.6426 2844.3192 NaN NaN 8.60 244 41.4 43.9 0.128 0.111 0.0992 0.0708
8e+02 0.1288 0.1288 117.4389 2784.6468 NaN NaN 8.60 245 41.4 43.7 0.127 0.109 0.0950 0.0652
8e+02 0.1288 0.1288 131.6434 2670.4152 NaN NaN 8.59 245 41.5 43.9 0.126 0.108 0.0965 0.0674
9e+02 0.1288 0.1288 129.0546 2774.7225 NaN NaN 8.57 244 41.4 44.6 0.126 0.109 0.0945 0.0646
9e+02 0.1288 0.1288 131.2184 2717.6162 NaN NaN 8.53 242 41.4 43.4 0.127 0.110 0.0951 0.0645
9e+02 0.1288 0.1288 116.4357 2705.5719 NaN NaN 8.49 240 41.4 43.3 0.127 0.110 0.0985 0.0687
9e+02 0.1288 0.1288 103.8704 2581.0775 NaN NaN 8.43 237 41.4 42.7 0.128 0.111 0.0993 0.0693
9e+02 0.1288 0.1288 116.7903 2657.2666 NaN NaN 8.40 236 41.4 42.9 0.128 0.111 0.102 0.0741
9e+02 0.1288 0.1288 107.2264 2632.2322 NaN NaN 8.35 235 41.5 43.1 0.128 0.111 0.101 0.0717
9e+02 0.1288 0.1288 131.3636 2682.3392 NaN NaN 8.30 233 41.4 42.7 0.128 0.112 0.102 0.0740
9e+02 0.1288 0.1288 103.5545 2746.1943 NaN NaN 8.26 231 41.4 43.0 0.128 0.112 0.102 0.0728
9e+02 0.1288 0.1288 122.5081 2673.1129 NaN NaN 8.20 229 41.4 42.7 0.128 0.112 0.101 0.0719
9e+02 0.1288 0.1288 84.0454 2595.5573 NaN NaN 8.15 227 41.4 42.6 0.128 0.112 0.103 0.0743
1e+03 0.1288 0.1288 91.6616 2664.3647 NaN NaN 8.09 225 41.4 42.9 0.128 0.112 0.105 0.0774
