#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T14:30+0000 #
#####################################################################
#
# Algorithm = ff_linpro_c, CamHerdRatio = 3.0, NumberOfHerds = 2.0, Seed = 5.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.005 0.0 0.0 0.0 2.8284 NaN NaN 20.7 0.00 20.7 20.7 0.00 0.00 0.00 0.00
1e+01 0.0 0.0 550.0 2694.2575 NaN NaN 21.5 0.869 22.6 22.7 0.00 0.00 0.00 0.00
2e+01 0.0 0.0 600.0 2565.0367 NaN NaN 21.7 1.36 23.1 23.3 0.00 0.00 0.00 0.00
3e+01 0.0 0.0 600.0 2459.065 NaN NaN 22.4 2.47 24.1 24.4 0.00 0.00 0.00 0.00
4e+01 0.0 0.0 600.0 2430.0037 NaN NaN 23.4 5.30 26.1 26.6 0.00 0.00 0.00 0.00
5e+01 0.0 0.0 600.0 2548.7272 NaN NaN 24.7 10.8 28.3 29.0 0.00 0.00 0.00 0.00
6e+01 0.0 0.0 600.0 2489.8633 NaN NaN 25.1 11.9 29.0 29.6 0.00 0.00 0.00 0.00
7e+01 0.0 0.0 600.0 2507.8957 NaN NaN 24.1 5.43 26.9 27.5 0.00 0.00 0.00 0.00
8e+01 0.0 0.0 600.0 2496.7816 NaN NaN 23.9 4.56 26.4 26.8 0.00 0.00 0.00 0.00
9e+01 0.0 0.0 600.0 2524.1465 NaN NaN 24.1 3.81 26.3 26.6 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 600.0 2546.1534 NaN NaN 24.2 1.23 25.4 25.6 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 600.0 2493.3337 NaN NaN 24.2 0.326 24.8 25.5 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 600.0 2489.6497 NaN NaN 23.4 0.249 24.0 24.3 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 600.0 2508.2305 NaN NaN 22.7 0.248 23.3 23.9 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 600.0 2614.2069 NaN NaN 21.9 0.241 22.5 22.9 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 600.0 2548.1427 NaN NaN 20.9 11.5 22.2 22.4 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 600.0 2442.7632 NaN NaN 16.4 87.3 22.5 22.6 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 600.0 2555.6735 NaN NaN 16.3 93.5 22.9 23.1 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 600.0 2474.789 NaN NaN 19.3 53.4 23.4 23.7 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 600.0 2563.9049 NaN NaN 22.2 1.47 23.7 24.1 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 600.0 2534.8303 NaN NaN 22.9 1.48 24.5 25.0 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 600.0 2493.4835 NaN NaN 23.8 2.02 25.8 26.7 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 600.0 2515.8299 NaN NaN 25.2 7.60 29.4 31.3 0.00 0.00 0.00 0.00
2e+02 0.0 0.1935 569.2444 2593.7668 NaN NaN 27.4 30.9 35.9 41.4 0.0374 0.00616 0.144 0.0878
2e+02 0.0 0.1935 516.2666 2606.1496 NaN NaN 27.2 32.6 36.1 40.7 0.0415 0.00798 0.137 0.0838
3e+02 0.0 0.2097 512.5517 2550.6809 NaN NaN 27.4 36.7 36.0 42.9 0.0489 0.0102 0.138 0.0800
3e+02 0.0 0.2097 513.8059 2531.8107 NaN NaN 27.7 37.8 35.9 41.4 0.0558 0.0130 0.139 0.0812
3e+02 0.0 0.2177 518.2607 2613.6646 NaN NaN 28.1 41.4 36.0 38.9 0.0598 0.0158 0.131 0.0790
3e+02 0.0 0.4677 480.2096 2460.681 NaN NaN 27.9 86.6 37.6 39.0 0.155 0.0291 0.291 0.118
3e+02 0.0484 0.5161 543.6896 2549.2138 NaN NaN 20.5 315 37.9 40.3 0.193 0.0382 0.293 0.117
3e+02 0.2419 0.5161 558.2314 2536.7644 NaN NaN 19.4 356 38.1 39.0 0.257 0.0706 0.349 0.132
3e+02 0.3387 0.5161 492.8862 2480.0358 NaN NaN 21.0 422 43.4 48.1 0.288 0.0906 0.283 0.148
3e+02 0.3468 0.4919 488.9966 2505.0698 NaN NaN 21.2 429 44.0 48.1 0.323 0.127 0.301 0.142
3e+02 0.3871 0.5081 549.4896 2519.0182 NaN NaN 20.9 414 42.0 44.9 0.367 0.160 0.285 0.139
3e+02 0.4677 0.5161 468.4133 2504.8122 NaN NaN 20.8 408 41.0 44.1 0.395 0.158 0.341 0.133
4e+02 0.4758 0.5161 444.7622 2562.2513 NaN NaN 21.9 459 45.4 48.4 0.371 0.142 0.340 0.132
4e+02 0.5081 0.5161 452.4124 2504.8651 NaN NaN 21.1 422 42.1 43.3 0.389 0.154 0.289 0.159
4e+02 0.4839 0.5081 430.9309 2446.7633 NaN NaN 21.1 424 42.5 44.9 0.373 0.150 0.324 0.140
4e+02 0.4758 0.5 431.1773 2352.8115 NaN NaN 21.2 427 42.8 44.8 0.369 0.150 0.270 0.144
4e+02 0.4758 0.5 375.5706 2429.5386 NaN NaN 21.3 432 43.5 45.8 0.363 0.149 0.305 0.203
4e+02 0.5 0.5161 488.1617 2491.9373 NaN NaN 21.4 434 44.1 45.9 0.344 0.130 0.388 0.152
4e+02 0.4919 0.5 405.7864 2456.7414 NaN NaN 21.6 446 44.9 46.8 0.330 0.128 0.373 0.155
4e+02 0.4758 0.4919 503.102 2558.4521 NaN NaN 21.6 446 44.2 47.2 0.338 0.129 0.303 0.179
4e+02 0.4597 0.5081 485.3119 2530.7865 NaN NaN 21.3 434 43.7 46.5 0.363 0.148 0.251 0.249
4e+02 0.4516 0.5 336.1629 2411.0373 NaN NaN 21.5 438 43.6 46.2 0.369 0.161 0.260 0.243
5e+02 0.5081 0.5161 296.6534 2448.536 NaN NaN 21.9 453 44.0 46.2 0.410 0.171 0.402 0.163
5e+02 0.5161 0.5161 298.8223 2407.1664 NaN NaN 22.1 461 44.3 46.3 0.386 0.156 0.383 0.149
5e+02 0.5161 0.5161 315.6399 2495.9691 NaN NaN 22.5 480 45.6 48.0 0.394 0.158 0.380 0.147
5e+02 0.5161 0.5161 411.1315 2545.4404 NaN NaN 22.2 468 45.1 46.3 0.386 0.157 0.394 0.155
5e+02 0.5 0.5161 425.8107 2476.4857 NaN NaN 22.5 482 46.1 48.5 0.387 0.154 0.386 0.151
5e+02 0.5081 0.5081 325.2061 2531.8898 NaN NaN 22.9 500 46.9 48.9 0.359 0.145 0.380 0.151
5e+02 0.5081 0.5161 385.0403 2454.536 NaN NaN 22.8 494 46.5 48.6 0.378 0.153 0.389 0.157
5e+02 0.5081 0.5161 398.0921 2542.3925 NaN NaN 22.8 493 46.8 49.0 0.377 0.143 0.399 0.159
5e+02 0.4919 0.5161 397.0577 2451.8069 NaN NaN 22.4 477 45.7 46.8 0.397 0.161 0.385 0.154
5e+02 0.4919 0.4919 382.2253 2521.5374 NaN NaN 22.8 492 46.2 47.5 0.375 0.154 0.370 0.150
6e+02 0.5 0.5161 478.0072 2364.3817 NaN NaN 22.7 492 47.0 49.2 0.327 0.126 0.364 0.137
6e+02 0.5161 0.5161 450.8008 2450.1395 NaN NaN 22.9 496 46.1 48.4 0.344 0.124 0.365 0.140
6e+02 0.5161 0.5161 463.9351 2487.3751 NaN NaN 22.4 479 46.3 48.7 0.374 0.148 0.409 0.164
6e+02 0.5161 0.5161 404.1732 2517.0037 NaN NaN 22.5 481 45.6 48.2 0.364 0.141 0.359 0.137
