#####################################################################
# Alchemist log file - simulation started at: 2024-05-17T10:25+0000 #
#####################################################################
#
# Algorithm = ff_linpro_c, CamHerdRatio = 2.0, NumberOfHerds = 4.0, Seed = 11.0
#
# The columns have the following meaning: 
# time 3-coverage 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] BodyCoverageOnlyCovered[mean] BodyCoverageOnlyCovered[variance] FovDistance[mean] FovDistance[variance] FovDistanceOnlyCovered[mean] FovDistanceOnlyCovered[variance] 
0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0028758930102714686 0.0 0.0 0.0 0.0 0.7 1.0424305016073016E-6 0.0 20.943516455461783 0.0 20.943516455461783 20.943516455461783 0.0 0.0 NaN NaN 0.0 0.0 NaN NaN
10.002875893010271 0.0 0.0 0.0 755.0 2630.1765 0.023487713409376866 0.001569183923899292 25.07348259960712 23.915540645519513 33.23776538150318 33.947293727991294 0.0 0.0 NaN NaN 0.0 0.0 NaN NaN
20.00287589301027 0.0 0.0 0.2672 799.1525 2455.1241 0.08663441967353236 0.023214970822573518 26.45874915929817 46.362831530617136 37.682645895902546 41.029926844095534 0.08565214082125926 0.020367120088293198 0.3205837270738561 3.4388494088376183E-4 0.18375718031380142 0.09772401512956863 0.6877768748887996 0.016801876536527992
30.00287589301027 0.0 0.1908 0.2443 800.0 2567.005 0.17040856504250507 0.08180938311670898 27.926149875308038 73.8377518012943 42.27114195265401 45.62672475646113 0.1026485654625677 0.03506455548214732 0.40748369926049605 0.014352679037158091 0.17643609240981464 0.09859643678358931 0.7003978213844156 0.022098194300002115
40.00287589301027 0.1756 0.2443 0.2672 800.0 2619.2578 0.1763325882306005 0.08824448126177951 28.62358068119653 71.69305526198043 42.6569519104619 47.151399871065536 0.13299010165727285 0.05262750392551187 0.49776295191722125 0.014312092204522599 0.21700495242032763 0.13271749503203162 0.8122185362017977 0.00978681332469746
50.00287589301027 0.229 0.2366 0.2519 710.9798 2564.687 0.15423228151677024 0.0639376974274203 29.37595124783636 51.595847799038964 41.121360830837844 41.69383348040299 0.16108739116362308 0.07833084230954937 0.6206602424245478 0.014693854329686578 0.19290394801634336 0.1140187788802307 0.7432475644159112 0.027728135457031157
60.00287589301027 0.229 0.2519 0.3359 642.5505 2590.4872 0.16103789643755972 0.05298331516824173 31.481233737985747 37.860509060582146 40.399414905421196 41.839754040794325 0.17761277828800134 0.07943832873480212 0.5410993943192599 0.04451523954962896 0.2280895792436287 0.11696162238298853 0.6948775553701246 0.029940712798327714
70.00287589301027 0.229 0.2443 0.6947 556.7825 2628.3174 0.2727315845544099 0.05905818495218579 34.585904390505256 40.29064802488415 40.98013258983067 45.63162181578302 0.23339756321892113 0.06218411162892071 0.33972311979642966 0.05430361831736437 0.4761512090202628 0.12113286529674751 0.693064537573938 0.02491155360995834
80.00287589301027 0.2214 0.229 0.6641 607.3112 2632.2762 0.27214262845388637 0.053997245562896895 34.85850592099919 35.09468370848564 41.45990305211754 44.584730019871856 0.2424206797349982 0.05354641496706114 0.3736130475915855 0.03327075730699044 0.45301490170783276 0.12957917416687792 0.698175907337954 0.027336005952024303
90.00287589301027 0.229 0.2443 0.6947 533.855 2673.6334 0.24675661983114047 0.055794882616114476 34.60790524499671 30.495699389414924 41.533942798067784 44.21583030738836 0.2673395937917799 0.05393721747936382 0.384851503150804 0.032182183237973526 0.4609732780678735 0.11948710271000158 0.6635988948010048 0.036636322643941475
100.00287589301027 0.2137 0.229 0.687 531.395 2638.4755 0.2427546682922921 0.04463293794387557 34.8440708088872 23.869112946905716 40.523490066697335 42.38866295797848 0.2709307745234814 0.057411937469624245 0.39435479402862295 0.03464039359482038 0.45512718736092517 0.12069978256416525 0.6624629060475689 0.03740754705355192
110.00287589301027 0.2214 0.2443 0.6718 511.9234 2692.225 0.27900531542139445 0.05075945883810941 35.72206824819657 22.042175008904437 41.288194011674 43.19687922261501 0.27013332643132765 0.056178611699880095 0.39761197485959465 0.03172810470771408 0.4506735394572935 0.12035357411992445 0.6633509401000612 0.035112120003943606
120.00287589301027 0.229 0.2519 0.687 562.7907 2613.6494 0.26182285837472014 0.04164759790834781 35.850078100648766 14.764185394708587 40.77358023976627 42.742848998521204 0.2894963427223413 0.0571066802267241 0.421378009962519 0.027217812642423102 0.45560442623431996 0.11960470217991624 0.6631575537410657 0.03551655163604302
130.00287589301027 0.2137 0.2214 0.7328 508.6836 2669.0014 0.283119783472379 0.05299882908488087 36.48563618877273 14.621480889606854 42.61939710421049 46.61732021022884 0.2873972999771727 0.03922860346912942 0.38417394180622066 0.015012063735009053 0.4494729095330338 0.10551756735523693 0.6008260321308921 0.04954090658014241
140.00287589301027 0.2137 0.4504 0.6947 521.2044 2757.3944 0.33676181857340165 0.044957213468137885 37.302915176163346 13.08006703445893 41.81541517694336 44.37630103917465 0.3246104369036871 0.07071089687360496 0.46729634323497815 0.03472050875476202 0.4543143777308092 0.12113144544743874 0.6540130053047912 0.04291097163167693
150.00287589301027 0.3511 0.6107 0.687 408.351 2678.0108 0.39279360868149144 0.041532953246910566 38.3112318694282 11.361077191583389 42.37742483208279 47.43243249637096 0.3581288273917707 0.07311827253814053 0.5331235953218405 0.01489100602202251 0.4498244950990232 0.12683408921278966 0.6696251006587732 0.04064642950408799
