#####################################################################
# Alchemist log file - simulation started at: 2024-05-18T13:39+0000 #
#####################################################################
#
# Algorithm = sm_av, CamHerdRatio = 1.0, NumberOfHerds = 8.0, Seed = 54.0
#
# The columns have the following meaning: 
# time 3-coverage 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] BodyCoverageOnlyCovered[mean] BodyCoverageOnlyCovered[variance] FovDistance[mean] FovDistance[variance] FovDistanceOnlyCovered[mean] FovDistanceOnlyCovered[variance] 
0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
7.292955707287607E-4 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
10.000729295570729 0.0 0.0 0.1029 760.0 2629.3672 0.024244460558290513 0.0027512930500751013 26.3302420737872 16.62499724032711 34.310152352189235 35.82830741790421 0.030896165551794492 0.0091460581848949 0.32322142423415784 5.335525915578696E-4 0.049396290166095674 0.024949118037803593 0.5167611894299241 0.01903519991380333
20.00072929557073 0.0 0.0 0.125 712.1567 2683.4985 0.030639399114097344 0.003942679824234549 26.883468766657433 17.971004685562384 34.71450127872218 36.68704080687639 0.03765841612364469 0.010107820150951524 0.30126732898915753 9.044323796293592E-4 0.0783329615413094 0.04727448424146279 0.6266636923304753 0.0337833153893235
30.00072929557073 0.0 0.0 0.2426 700.0864 2640.0246 0.04597068304158474 0.005857842674021599 27.8549175426615 21.104159322955226 35.30504434138905 36.78740414220932 0.07281836130513056 0.01691159901463887 0.30009991325750773 0.0010071601287569886 0.1598946253418235 0.08864623545595028 0.6589596680753937 0.03483557920617698
40.00072929557073 0.0 0.0 0.2426 621.863 2724.2583 0.04577497784331524 0.005382469125384044 28.45845730420251 17.759818007467217 35.200798600141866 37.017319257916206 0.06772202921175428 0.014706487712211112 0.27909684766056314 0.001205385610007749 0.16743461884027852 0.09450777915589732 0.6900335806750872 0.026824771894111737
50.00072929557073 0.0 0.0 0.2353 624.4794 2814.9686 0.04522060284801165 0.004986655890420509 29.044860352409533 13.947730556716799 34.88532772960095 37.67063016477136 0.057858042678901975 0.011664940576233285 0.2538288323977635 0.0010910946300299036 0.15489761604058142 0.08847317937278937 0.6795508316619056 0.029716493867669735
60.00072929557073 0.0 0.0 0.3088 623.9375 2764.0747 0.0536617179907367 0.005269048457595551 29.552204933591117 14.232936909774164 34.996160946196866 37.57584252939287 0.07586451455129942 0.013366125037386984 0.24565652330896953 0.0012825675280711188 0.20034952188430594 0.10335991109611255 0.6487508327682289 0.04233555112834485
70.00072929557072 0.0 0.0 0.3382 536.0217 2758.9175 0.053014118959450934 0.0058832826315344715 29.255190517272787 15.98359386974693 34.80338614065618 38.62123301440222 0.08361185547651889 0.014170344493823933 0.24194068818737383 0.0024479506436031395 0.21352266150038696 0.10258186131067869 0.6178528077458006 0.04580815259964475
80.00072929557072 0.0 0.0 0.2868 539.7395 2794.456 0.05236712636299938 0.0056625036194125145 28.96003885420905 18.80358018335005 34.940552883923594 38.323918909869114 0.06901603429325787 0.013006661612482413 0.24067129907392482 0.0038082102775553635 0.17764616191342666 0.09010998329247574 0.6194840518006675 0.03921311105511628
90.00072929557072 0.0 0.0 0.2574 536.6278 2808.1372 0.05179385644587415 0.006583206011919564 28.328204068191717 21.726213618448693 35.03282470123661 39.19054795329146 0.06093981108956101 0.012046734425337517 0.23679469451943705 0.00496636848138411 0.1653863921419374 0.08851286909881056 0.642644266608671 0.03572032479833415
100.00072929557072 0.0 0.0 0.2574 548.3081 2766.9062 0.05652168986365834 0.007692863009409875 28.089545096063496 25.416046489190027 35.53713174525382 38.28322084717415 0.05675954694819207 0.010627005442052195 0.22055138242726063 0.00500846128219999 0.17544630617428214 0.09686784690419915 0.6817342182772105 0.02931695713949051
110.00072929557072 0.0 0.0 0.2647 541.7969 2767.7756 0.05972421652479239 0.008231955328137317 28.022168711413947 27.575677277512593 35.76845598403334 38.36974170895436 0.05582756408421357 0.009873610680881127 0.21090413098480687 0.004443172945742427 0.18120477907990087 0.09971148050967749 0.684551387635181 0.030190044922263886
